Date,TransportType,Route,DepartureTime,ArrivalTime,Passengers,DepartureStation,ArrivalStation,Delay
2023-05-02,Tram,Route_4,12:42,14:55,68,Station_9,Station_12,73
2023-05-02,Train,Route_5,18:59,21:11,9,Station_18,Station_9,57
2023-05-02,Bus,Route_10,20:04,21:13,95,Station_5,Station_12,43
2023-05-02,Tram,Route_6,08:17,10:16,96,Station_16,Station_7,51
2023-05-02,Tram,Route_4,18:37,20:10,32,Station_15,Station_9,32
2023-05-02,Metro,Route_8,13:17,14:50,45,Station_18,Station_11,59
2023-05-02,Metro,Route_9,15:58,17:22,75,Station_16,Station_7,29
2023-05-02,Bus,Route_7,05:29,08:04,3,Station_6,Station_8,48
2023-05-02,Bus,Route_8,13:26,16:03,48,Station_16,Station_16,52
2023-05-02,Bus,Route_10,17:10,18:44,42,Station_18,Station_3,22
2023-05-02,Train,Route_8,13:19,15:14,49,Station_20,Station_2,39
2023-05-02,Bus,Route_8,08:07,09:55,97,Station_17,Station_14,48
2023-05-02,Bus,Route_4,13:41,15:04,7,Station_2,Station_11,59
2023-05-02,Train,Route_1,11:30,13:32,9,Station_19,Station_13,29
2023-05-02,Metro,Route_10,11:40,12:34,63,Station_7,Station_12,38
2023-05-02,Bus,Route_4,10:50,13:18,12,Station_15,Station_16,50
2023-05-02,Train,Route_2,21:10,22:54,35,Station_18,Station_8,58
2023-05-02,Train,Route_9,08:24,10:25,11,Station_18,Station_1,26
2023-05-02,Metro,Route_5,18:36,21:02,10,Station_6,Station_20,28
2023-05-02,Metro,Route_9,05:50,07:51,97,Station_1,Station_4,49
2023-05-02,Metro,Route_4,19:59,21:11,2,Station_15,Station_17,60
2023-05-02,Train,Route_2,14:12,15:32,46,Station_7,Station_12,13
2023-05-02,Metro,Route_2,15:15,16:57,64,Station_19,Station_20,29
2023-05-02,Metro,Route_10,13:40,16:24,29,Station_2,Station_7,62
2023-05-02,Metro,Route_4,09:37,11:33,8,Station_5,Station_15,70
2023-05-02,Metro,Route_2,15:04,16:51,98,Station_4,Station_7,58
2023-05-02,Bus,Route_6,15:29,17:30,33,Station_3,Station_14,57
2023-05-02,Train,Route_6,15:02,17:05,57,Station_4,Station_18,70
2023-05-02,Train,Route_8,06:11,08:27,88,Station_7,Station_20,27
2023-05-02,Bus,Route_6,13:51,14:54,85,Station_15,Station_16,25
2023-05-03,Train,Route_6,15:48,17:39,71,Station_1,Station_4,6
2023-05-03,Tram,Route_4,22:33,23:45,97,Station_5,Station_1,3
2023-05-03,Bus,Route_7,05:20,07:27,50,Station_5,Station_17,8
2023-05-03,Train,Route_6,05:12,06:54,61,Station_17,Station_3,10
2023-05-03,Tram,Route_3,07:51,08:30,80,Station_15,Station_12,13
2023-05-03,Metro,Route_4,13:24,13:37,65,Station_7,Station_11,2
2023-05-03,Metro,Route_4,09:08,10:40,67,Station_12,Station_18,2
2023-05-03,Tram,Route_4,14:52,16:33,67,Station_12,Station_20,7
2023-05-03,Tram,Route_2,05:13,07:13,34,Station_1,Station_20,15
2023-05-03,Tram,Route_9,10:33,11:25,47,Station_10,Station_20,13
2023-05-03,Metro,Route_7,22:52,24:07,64,Station_8,Station_1,1
2023-05-03,Bus,Route_7,20:37,22:14,15,Station_11,Station_7,5
2023-05-03,Bus,Route_4,22:13,23:17,19,Station_12,Station_13,4
2023-05-03,Train,Route_3,09:19,10:21,60,Station_20,Station_15,10
2023-05-03,Tram,Route_9,06:57,08:27,61,Station_4,Station_4,2
2023-05-03,Tram,Route_1,17:33,18:54,38,Station_5,Station_16,6
2023-05-03,Metro,Route_8,18:03,19:44,59,Station_18,Station_6,6
2023-05-03,Metro,Route_7,22:11,24:06,90,Station_2,Station_13,2
2023-05-03,Metro,Route_10,19:57,20:09,84,Station_16,Station_4,8
2023-05-03,Metro,Route_6,17:08,18:54,85,Station_1,Station_14,10
2023-05-03,Train,Route_4,17:05,17:41,22,Station_12,Station_14,0
2023-05-03,Tram,Route_9,06:27,07:49,75,Station_14,Station_13,10
2023-05-03,Metro,Route_10,20:00,21:37,40,Station_13,Station_5,14
2023-05-03,Bus,Route_10,14:59,16:59,72,Station_9,Station_3,12
2023-05-03,Tram,Route_1,14:11,16:11,23,Station_18,Station_10,15
2023-05-03,Metro,Route_2,19:26,20:55,36,Station_16,Station_2,15
2023-05-03,Metro,Route_9,05:26,07:01,20,Station_19,Station_20,11
2023-05-03,Tram,Route_1,12:32,12:38,6,Station_6,Station_10,3
2023-05-03,Metro,Route_4,14:42,16:19,14,Station_8,Station_13,6
2023-05-03,Bus,Route_3,15:36,17:38,14,Station_6,Station_5,15
2023-05-03,Train,Route_7,22:32,22:35,26,Station_1,Station_18,1
2023-05-03,Metro,Route_10,06:11,07:13,65,Station_6,Station_7,3
2023-05-04,Metro,Route_10,19:07,20:01,9,Station_3,Station_12,9
2023-05-04,Bus,Route_5,20:13,20:28,72,Station_4,Station_18,12
2023-05-04,Train,Route_4,15:14,16:26,11,Station_15,Station_4,10
2023-05-04,Metro,Route_5,19:11,20:43,53,Station_14,Station_13,10
2023-05-04,Tram,Route_4,15:24,16:17,78,Station_17,Station_2,1
2023-05-04,Train,Route_10,14:54,16:18,29,Station_3,Station_11,6
2023-05-04,Metro,Route_1,14:56,16:45,62,Station_13,Station_2,14
2023-05-04,Metro,Route_8,10:52,11:46,92,Station_14,Station_1,4
2023-05-04,Metro,Route_1,11:51,12:21,19,Station_20,Station_6,3
2023-05-04,Metro,Route_3,10:58,12:47,54,Station_16,Station_20,14
2023-05-04,Train,Route_5,09:01,09:16,37,Station_10,Station_19,3
2023-05-04,Metro,Route_5,12:48,13:34,6,Station_8,Station_15,3
2023-05-04,Tram,Route_7,20:36,22:21,80,Station_13,Station_7,6
2023-05-04,Tram,Route_3,14:40,14:58,33,Station_17,Station_8,15
2023-05-04,Bus,Route_5,10:31,11:23,3,Station_3,Station_19,0
2023-05-04,Bus,Route_3,19:08,19:54,73,Station_9,Station_1,1
2023-05-04,Metro,Route_9,22:46,24:54,94,Station_4,Station_12,10
2023-05-04,Metro,Route_10,08:20,08:31,9,Station_2,Station_8,0
2023-05-04,Metro,Route_5,20:28,22:08,74,Station_15,Station_5,5
2023-05-04,Bus,Route_10,07:56,09:20,21,Station_16,Station_16,8
2023-05-04,Metro,Route_8,19:18,21:18,43,Station_14,Station_7,6
2023-05-04,Tram,Route_8,18:15,19:45,90,Station_16,Station_3,15
2023-05-04,Train,Route_7,19:21,19:48,18,Station_14,Station_13,9
2023-05-04,Tram,Route_10,19:48,20:55,54,Station_12,Station_9,15
2023-05-04,Metro,Route_7,12:33,14:00,2,Station_10,Station_9,0
2023-05-04,Metro,Route_5,17:51,18:37,34,Station_8,Station_8,0
2023-05-04,Tram,Route_7,08:16,09:53,46,Station_5,Station_3,7
2023-05-04,Tram,Route_10,13:21,15:27,72,Station_17,Station_15,14
2023-05-04,Train,Route_2,06:46,08:17,9,Station_1,Station_18,11
2023-05-04,Bus,Route_7,13:31,15:24,23,Station_10,Station_16,12
2023-05-04,Metro,Route_4,14:40,15:51,2,Station_17,Station_9,0
2023-05-04,Metro,Route_5,21:11,22:00,67,Station_11,Station_14,9
2023-05-05,Bus,Route_1,07:56,10:25,68,Station_20,Station_17,66
2023-05-05,Tram,Route_5,13:34,16:25,12,Station_7,Station_3,53
2023-05-05,Metro,Route_1,21:10,22:49,25,Station_10,Station_10,53
2023-05-05,Train,Route_4,10:58,12:44,53,Station_14,Station_8,21
2023-05-05,Tram,Route_8,08:00,09:31,38,Station_13,Station_3,31
2023-05-05,Train,Route_2,05:43,07:23,96,Station_13,Station_2,38
2023-05-05,Tram,Route_5,14:36,16:29,86,Station_10,Station_9,49
2023-05-05,Metro,Route_4,16:04,17:51,92,Station_15,Station_9,54
2023-05-05,Tram,Route_6,06:19,08:44,62,Station_19,Station_6,43
2023-05-05,Metro,Route_3,05:48,06:51,92,Station_12,Station_20,30
2023-05-05,Metro,Route_10,19:48,21:31,25,Station_19,Station_11,56
2023-05-05,Tram,Route_1,05:10,07:44,55,Station_9,Station_18,65
2023-05-05,Train,Route_5,12:36,14:56,93,Station_6,Station_14,37
2023-05-05,Tram,Route_10,17:33,18:34,52,Station_5,Station_6,30
2023-05-05,Train,Route_3,20:57,23:50,76,Station_11,Station_11,69
2023-05-05,Metro,Route_8,17:22,19:06,85,Station_1,Station_12,34
2023-05-05,Tram,Route_1,19:15,20:34,34,Station_10,Station_11,64
2023-05-05,Bus,Route_4,22:53,25:35,44,Station_10,Station_15,45
2023-05-05,Train,Route_8,10:10,12:37,35,Station_3,Station_5,35
2023-05-05,Metro,Route_7,19:11,21:57,13,Station_20,Station_1,56
2023-05-05,Metro,Route_5,15:39,16:59,24,Station_4,Station_6,42
2023-05-05,Tram,Route_1,19:58,21:17,82,Station_17,Station_3,42
2023-05-05,Bus,Route_1,09:23,10:51,72,Station_14,Station_8,47
2023-05-05,Train,Route_2,06:04,07:10,20,Station_1,Station_12,42
2023-05-05,Metro,Route_3,15:05,17:18,83,Station_18,Station_12,69
2023-05-05,Metro,Route_6,12:24,14:27,74,Station_15,Station_4,43
2023-05-05,Tram,Route_8,07:02,09:06,66,Station_15,Station_15,59
2023-05-05,Train,Route_3,05:46,07:51,83,Station_16,Station_3,65
2023-05-05,Metro,Route_4,15:13,15:41,97,Station_6,Station_1,13
2023-05-05,Bus,Route_4,17:59,19:12,10,Station_15,Station_8,32
2023-05-05,Bus,Route_5,19:54,22:20,98,Station_6,Station_19,45
2023-05-05,Bus,Route_4,18:16,20:41,37,Station_19,Station_5,43
2023-05-06,Metro,Route_8,20:14,21:25,38,Station_13,Station_7,8
2023-05-06,Train,Route_1,20:36,22:46,51,Station_14,Station_14,13
2023-05-06,Metro,Route_3,07:44,09:45,66,Station_5,Station_10,5
2023-05-06,Tram,Route_2,05:22,06:29,40,Station_19,Station_9,6
2023-05-06,Metro,Route_10,07:18,09:03,12,Station_10,Station_9,9
2023-05-06,Bus,Route_2,16:19,17:48,49,Station_3,Station_16,7
2023-05-06,Tram,Route_3,18:13,18:58,18,Station_4,Station_5,13
2023-05-06,Tram,Route_2,22:26,23:14,1,Station_4,Station_12,9
2023-05-06,Metro,Route_8,17:04,18:12,74,Station_14,Station_11,8
2023-05-06,Train,Route_5,15:43,16:46,74,Station_15,Station_12,11
2023-05-06,Metro,Route_7,15:47,16:43,17,Station_1,Station_19,11
2023-05-06,Bus,Route_8,05:19,06:03,72,Station_15,Station_3,15
2023-05-06,Bus,Route_3,05:16,06:09,37,Station_19,Station_10,13
2023-05-06,Train,Route_5,19:00,19:18,31,Station_3,Station_1,8
2023-05-06,Bus,Route_3,08:36,10:07,80,Station_2,Station_10,3
2023-05-06,Metro,Route_2,07:46,09:43,29,Station_20,Station_20,4
2023-05-06,Train,Route_9,08:50,09:42,42,Station_11,Station_11,14
2023-05-06,Metro,Route_8,16:30,18:29,86,Station_4,Station_14,12
2023-05-06,Tram,Route_5,18:24,20:06,6,Station_16,Station_14,3
2023-05-06,Metro,Route_6,11:24,12:19,22,Station_7,Station_11,6
2023-05-06,Bus,Route_7,07:00,08:02,97,Station_8,Station_9,15
2023-05-06,Tram,Route_4,07:25,09:13,64,Station_9,Station_13,7
2023-05-06,Train,Route_1,06:35,08:33,67,Station_7,Station_16,5
2023-05-06,Tram,Route_10,09:53,11:34,52,Station_15,Station_9,0
2023-05-06,Train,Route_10,12:14,13:09,58,Station_14,Station_1,0
2023-05-06,Bus,Route_3,03:59,05:31,19,Station_20,Station_3,13
2023-05-06,Bus,Route_1,17:51,20:02,39,Station_10,Station_14,14
2023-05-06,Bus,Route_5,17:14,17:42,53,Station_11,Station_10,11
2023-05-06,Train,Route_2,18:19,20:25,67,Station_8,Station_10,13
2023-05-06,Tram,Route_5,09:02,10:24,71,Station_15,Station_10,10
2023-05-06,Bus,Route_8,15:18,16:09,17,Station_14,Station_6,6
2023-05-06,Train,Route_2,22:57,24:25,40,Station_9,Station_3,4
2023-05-07,Metro,Route_6,15:30,15:59,15,Station_14,Station_11,10
2023-05-07,Metro,Route_6,15:52,17:20,60,Station_10,Station_7,4
2023-05-07,Bus,Route_5,16:33,18:35,50,Station_16,Station_16,3
2023-05-07,Metro,Route_3,08:48,09:50,79,Station_1,Station_10,8
2023-05-07,Train,Route_6,11:12,11:49,15,Station_16,Station_8,5
2023-05-07,Train,Route_3,06:49,08:06,40,Station_1,Station_5,0
2023-05-07,Train,Route_6,19:49,21:45,78,Station_14,Station_19,0
2023-05-07,Train,Route_5,13:20,15:02,14,Station_20,Station_17,0
2023-05-07,Bus,Route_10,21:37,22:26,47,Station_13,Station_19,9
2023-05-07,Train,Route_3,12:48,14:08,73,Station_20,Station_17,9
2023-05-07,Metro,Route_1,07:35,08:45,18,Station_4,Station_15,13
2023-05-07,Tram,Route_7,08:00,08:28,55,Station_18,Station_1,1
2023-05-07,Metro,Route_1,13:12,13:22,69,Station_3,Station_6,8
2023-05-07,Metro,Route_5,14:07,14:50,77,Station_2,Station_8,10
2023-05-07,Tram,Route_3,19:30,21:26,43,Station_4,Station_14,6
2023-05-07,Bus,Route_1,14:32,15:37,44,Station_7,Station_1,13
2023-05-07,Bus,Route_3,17:50,18:44,42,Station_9,Station_19,9
2023-05-07,Tram,Route_4,09:21,11:04,77,Station_1,Station_11,4
2023-05-07,Metro,Route_3,16:14,17:23,58,Station_1,Station_13,7
2023-05-07,Tram,Route_6,11:28,13:03,99,Station_16,Station_19,13
2023-05-07,Metro,Route_2,11:52,13:55,14,Station_3,Station_14,8
2023-05-07,Bus,Route_1,05:03,06:01,69,Station_20,Station_6,0
2023-05-07,Train,Route_3,17:50,17:56,87,Station_12,Station_17,1
2023-05-07,Train,Route_9,09:10,10:16,12,Station_18,Station_15,1
2023-05-07,Tram,Route_10,16:06,17:09,95,Station_7,Station_12,5
2023-05-07,Metro,Route_6,05:51,07:43,87,Station_7,Station_19,5
2023-05-07,Tram,Route_4,21:34,22:49,93,Station_6,Station_11,13
2023-05-07,Train,Route_3,12:32,13:59,33,Station_10,Station_7,9
2023-05-07,Tram,Route_4,22:22,24:18,63,Station_6,Station_1,2
2023-05-07,Metro,Route_7,13:02,13:51,98,Station_19,Station_20,0
2023-05-07,Train,Route_4,15:04,16:21,10,Station_12,Station_15,3
2023-05-07,Train,Route_8,11:31,12:59,27,Station_9,Station_10,11
2023-05-08,Train,Route_9,08:27,09:50,45,Station_3,Station_14,0
2023-05-08,Bus,Route_9,15:42,17:29,92,Station_11,Station_13,4
2023-05-08,Tram,Route_5,14:17,15:58,80,Station_9,Station_10,0
2023-05-08,Metro,Route_6,19:09,21:09,30,Station_3,Station_12,15
2023-05-08,Bus,Route_8,20:41,20:45,95,Station_8,Station_12,1
2023-05-08,Metro,Route_8,13:27,13:48,57,Station_3,Station_11,5
2023-05-08,Tram,Route_7,18:09,18:58,78,Station_20,Station_13,1
2023-05-08,Metro,Route_1,16:58,17:10,18,Station_4,Station_15,9
2023-05-08,Tram,Route_9,16:52,17:11,66,Station_5,Station_11,9
2023-05-08,Metro,Route_5,22:52,24:48,84,Station_2,Station_15,2
2023-05-08,Train,Route_2,20:07,20:43,50,Station_10,Station_1,8
2023-05-08,Train,Route_10,10:08,10:20,94,Station_18,Station_5,0
2023-05-08,Metro,Route_2,17:58,19:10,70,Station_10,Station_14,6
2023-05-08,Train,Route_4,11:44,12:56,98,Station_15,Station_10,13
2023-05-08,Bus,Route_6,03:31,04:12,61,Station_2,Station_13,12
2023-05-08,Train,Route_8,05:43,07:32,77,Station_8,Station_2,2
2023-05-08,Metro,Route_9,12:23,14:03,38,Station_16,Station_6,13
2023-05-08,Tram,Route_7,12:49,14:51,1,Station_7,Station_14,7
2023-05-08,Tram,Route_5,17:42,19:04,87,Station_14,Station_1,0
2023-05-08,Bus,Route_5,16:26,16:44,60,Station_17,Station_17,8
2023-05-08,Train,Route_9,20:16,21:16,19,Station_2,Station_18,11
2023-05-08,Metro,Route_7,08:54,09:35,94,Station_15,Station_11,11
2023-05-08,Tram,Route_2,18:02,18:59,41,Station_9,Station_19,10
2023-05-08,Tram,Route_4,14:05,15:57,12,Station_2,Station_14,12
2023-05-08,Tram,Route_6,21:13,22:19,30,Station_17,Station_15,6
2023-05-08,Tram,Route_9,08:02,09:19,23,Station_15,Station_20,15
2023-05-08,Metro,Route_6,20:20,22:19,20,Station_3,Station_18,12
2023-05-08,Metro,Route_6,22:06,22:13,56,Station_1,Station_1,6
2023-05-08,Train,Route_2,07:35,08:17,75,Station_19,Station_18,11
2023-05-08,Bus,Route_4,15:43,17:19,1,Station_19,Station_11,13
2023-05-08,Bus,Route_4,20:34,21:06,31,Station_14,Station_15,2
2023-05-08,Tram,Route_7,22:10,23:26,10,Station_8,Station_3,5
2023-05-09,Train,Route_8,06:37,07:52,17,Station_13,Station_8,3
2023-05-09,Bus,Route_3,13:16,14:41,74,Station_7,Station_10,13
2023-05-09,Tram,Route_1,17:59,19:54,57,Station_9,Station_14,1
2023-05-09,Bus,Route_5,15:28,17:08,19,Station_20,Station_9,11
2023-05-09,Bus,Route_9,17:30,19:29,93,Station_8,Station_10,2
2023-05-09,Bus,Route_9,06:41,07:29,11,Station_11,Station_9,15
2023-05-09,Train,Route_8,11:59,13:05,76,Station_6,Station_18,3
2023-05-09,Tram,Route_3,17:26,18:25,97,Station_15,Station_14,6
2023-05-09,Metro,Route_6,06:36,07:48,49,Station_13,Station_4,8
2023-05-09,Train,Route_1,05:41,07:48,30,Station_10,Station_19,11
2023-05-09,Tram,Route_4,19:17,21:18,31,Station_14,Station_20,15
2023-05-09,Tram,Route_1,21:49,23:27,14,Station_17,Station_18,3
2023-05-09,Tram,Route_7,07:19,08:24,76,Station_14,Station_8,11
2023-05-09,Bus,Route_1,09:06,10:02,90,Station_4,Station_1,5
2023-05-09,Bus,Route_5,06:54,08:20,12,Station_20,Station_12,5
2023-05-09,Metro,Route_8,20:33,21:30,72,Station_7,Station_7,5
2023-05-09,Bus,Route_10,18:20,18:50,93,Station_11,Station_5,1
2023-05-09,Tram,Route_7,10:07,12:13,72,Station_19,Station_2,11
2023-05-09,Train,Route_5,14:20,15:57,12,Station_15,Station_13,4
2023-05-09,Metro,Route_4,05:06,06:15,79,Station_5,Station_2,3
2023-05-09,Metro,Route_5,17:36,18:13,17,Station_4,Station_11,3
2023-05-09,Bus,Route_5,05:53,06:28,60,Station_19,Station_19,14
2023-05-09,Bus,Route_2,06:06,07:04,74,Station_12,Station_8,3
2023-05-09,Metro,Route_5,12:22,13:07,63,Station_9,Station_17,2
2023-05-09,Train,Route_4,16:06,16:31,30,Station_20,Station_12,7
2023-05-09,Tram,Route_9,10:47,11:18,42,Station_6,Station_7,15
2023-05-09,Metro,Route_4,19:36,20:22,9,Station_16,Station_9,4
2023-05-09,Tram,Route_4,16:44,17:32,16,Station_8,Station_17,1
2023-05-09,Bus,Route_9,07:50,09:49,87,Station_13,Station_15,14
2023-05-09,Bus,Route_3,09:55,11:48,9,Station_12,Station_11,5
2023-05-09,Metro,Route_3,15:29,16:32,53,Station_11,Station_10,15
2023-05-09,Train,Route_7,14:26,14:47,41,Station_1,Station_19,2
2023-05-10,Tram,Route_7,08:25,09:21,1,Station_19,Station_13,9
2023-05-10,Tram,Route_2,11:48,12:27,68,Station_1,Station_3,3
2023-05-10,Bus,Route_8,17:07,17:14,59,Station_6,Station_5,6
2023-05-10,Train,Route_1,13:06,14:54,83,Station_7,Station_8,3
2023-05-10,Tram,Route_5,13:03,14:05,72,Station_7,Station_9,7
2023-05-10,Metro,Route_2,12:49,13:03,99,Station_2,Station_7,4
2023-05-10,Train,Route_7,20:58,21:50,51,Station_20,Station_11,8
2023-05-10,Tram,Route_2,20:29,22:29,94,Station_14,Station_14,8
2023-05-10,Tram,Route_1,16:24,16:43,65,Station_4,Station_16,8
2023-05-10,Tram,Route_6,18:43,19:31,43,Station_7,Station_16,0
2023-05-10,Tram,Route_2,10:38,11:35,72,Station_6,Station_14,14
2023-05-10,Metro,Route_1,22:01,22:15,83,Station_1,Station_15,9
2023-05-10,Tram,Route_6,20:07,21:12,23,Station_15,Station_13,6
2023-05-10,Tram,Route_1,12:33,14:39,51,Station_14,Station_16,9
2023-05-10,Metro,Route_7,18:05,19:49,57,Station_9,Station_20,6
2023-05-10,Train,Route_9,10:32,11:10,78,Station_7,Station_8,4
2023-05-10,Train,Route_9,09:49,11:20,96,Station_4,Station_18,3
2023-05-10,Train,Route_6,16:47,18:15,11,Station_18,Station_2,7
2023-05-10,Tram,Route_9,19:19,21:17,31,Station_2,Station_8,5
2023-05-10,Metro,Route_6,12:36,13:53,1,Station_13,Station_12,14
2023-05-10,Bus,Route_3,03:02,05:13,51,Station_19,Station_3,13
2023-05-10,Metro,Route_1,19:03,20:49,98,Station_10,Station_12,13
2023-05-10,Tram,Route_10,10:36,12:35,50,Station_16,Station_18,10
2023-05-10,Metro,Route_7,07:40,08:03,13,Station_8,Station_7,11
2023-05-10,Metro,Route_10,13:28,14:06,46,Station_4,Station_16,8
2023-05-10,Train,Route_3,16:21,17:27,62,Station_12,Station_15,12
2023-05-10,Train,Route_7,11:58,12:47,23,Station_8,Station_7,12
2023-05-10,Train,Route_4,16:08,17:11,86,Station_12,Station_6,5
2023-05-10,Train,Route_9,06:30,06:46,34,Station_15,Station_20,12
2023-05-10,Bus,Route_6,06:40,08:15,81,Station_7,Station_11,6
2023-05-10,Bus,Route_10,08:53,10:19,30,Station_4,Station_13,2
2023-05-10,Bus,Route_9,20:58,22:33,46,Station_9,Station_18,14
2023-05-11,Train,Route_7,15:21,16:31,26,Station_4,Station_6,0
2023-05-11,Bus,Route_7,19:05,19:40,56,Station_5,Station_7,7
2023-05-11,Bus,Route_1,05:18,07:24,51,Station_19,Station_6,14
2023-05-11,Train,Route_3,09:39,10:28,81,Station_8,Station_4,10
2023-05-11,Metro,Route_3,06:59,07:26,51,Station_10,Station_7,1
2023-05-11,Tram,Route_7,16:07,16:35,49,Station_7,Station_6,1
2023-05-11,Tram,Route_10,13:50,15:12,11,Station_19,Station_5,14
2023-05-11,Metro,Route_9,08:59,10:44,71,Station_17,Station_7,11
2023-05-11,Metro,Route_1,10:13,11:06,99,Station_6,Station_9,6
2023-05-11,Tram,Route_10,21:37,23:31,35,Station_2,Station_15,5
2023-05-11,Tram,Route_6,10:54,12:59,51,Station_15,Station_6,8
2023-05-11,Metro,Route_4,21:13,21:58,83,Station_18,Station_15,2
2023-05-11,Metro,Route_8,07:12,08:57,50,Station_20,Station_12,9
2023-05-11,Train,Route_6,15:25,16:58,45,Station_2,Station_10,0
2023-05-11,Metro,Route_8,11:01,12:58,66,Station_17,Station_9,9
2023-05-11,Tram,Route_1,15:06,16:54,66,Station_3,Station_12,14
2023-05-11,Tram,Route_3,14:09,15:36,6,Station_11,Station_8,5
2023-05-11,Tram,Route_9,14:28,15:05,19,Station_16,Station_16,0
2023-05-11,Train,Route_9,17:14,18:35,19,Station_5,Station_4,8
2023-05-11,Bus,Route_5,17:52,19:32,56,Station_7,Station_10,3
2023-05-11,Bus,Route_8,06:19,06:43,69,Station_3,Station_19,10
2023-05-11,Metro,Route_7,12:20,14:24,70,Station_16,Station_17,4
2023-05-11,Train,Route_5,13:15,13:40,90,Station_11,Station_1,12
2023-05-11,Metro,Route_7,22:52,23:46,9,Station_19,Station_6,10
2023-05-11,Metro,Route_9,18:22,19:47,41,Station_7,Station_2,5
2023-05-11,Metro,Route_8,17:07,17:42,75,Station_17,Station_1,11
2023-05-11,Bus,Route_6,09:14,09:52,4,Station_3,Station_15,4
2023-05-11,Bus,Route_9,18:58,20:19,13,Station_19,Station_3,5
2023-05-11,Metro,Route_5,12:23,14:07,67,Station_15,Station_18,8
2023-05-11,Train,Route_10,22:00,23:40,98,Station_5,Station_19,15
2023-05-11,Bus,Route_10,06:44,08:38,15,Station_15,Station_7,5
2023-05-11,Train,Route_6,07:08,08:30,36,Station_10,Station_5,7
2023-05-12,Train,Route_4,07:16,07:33,65,Station_1,Station_18,0
2023-05-12,Bus,Route_8,03:28,04:32,74,Station_3,Station_19,6
2023-05-12,Train,Route_3,05:43,06:12,96,Station_18,Station_13,14
2023-05-12,Bus,Route_8,03:31,04:46,26,Station_6,Station_12,12
2023-05-12,Bus,Route_6,20:00,21:01,19,Station_3,Station_2,11
2023-05-12,Train,Route_2,11:14,12:18,93,Station_20,Station_13,10
2023-05-12,Metro,Route_6,15:51,16:24,69,Station_9,Station_2,9
2023-05-12,Metro,Route_2,14:38,16:34,46,Station_2,Station_12,6
2023-05-12,Train,Route_2,07:30,07:36,35,Station_16,Station_13,5
2023-05-12,Metro,Route_3,07:26,08:31,55,Station_6,Station_14,0
2023-05-12,Train,Route_8,11:16,12:54,92,Station_5,Station_12,12
2023-05-12,Train,Route_4,22:57,24:46,43,Station_6,Station_7,5
2023-05-12,Metro,Route_3,08:13,10:07,34,Station_7,Station_20,11
2023-05-12,Tram,Route_7,11:04,11:59,37,Station_18,Station_3,10
2023-05-12,Metro,Route_1,05:38,06:49,29,Station_16,Station_2,6
2023-05-12,Metro,Route_6,15:52,17:59,11,Station_19,Station_20,8
