Date,TransportType,Route,DepartureTime,ArrivalTime,Passengers,DepartureStation,ArrivalStation,Delay
2023-04-03,Train,Route_10,20:59,21:26,87,Station_19,Station_15,4
2023-04-03,Tram,Route_5,19:38,20:57,26,Station_12,Station_15,13
2023-04-03,Bus,Route_5,16:06,18:02,85,Station_18,Station_6,2
2023-04-03,Bus,Route_9,17:23,17:50,28,Station_14,Station_13,6
2023-04-03,Bus,Route_10,05:04,07:10,35,Station_8,Station_3,9
2023-04-03,Metro,Route_3,11:04,11:31,79,Station_18,Station_18,6
2023-04-03,Metro,Route_4,18:50,19:13,3,Station_8,Station_3,8
2023-04-03,Metro,Route_5,12:03,13:52,48,Station_2,Station_16,2
2023-04-03,Train,Route_4,07:20,08:38,12,Station_1,Station_10,10
2023-04-03,Bus,Route_3,17:47,18:55,21,Station_11,Station_4,3
2023-04-03,Train,Route_3,14:29,14:54,97,Station_4,Station_20,10
2023-04-03,Tram,Route_2,11:17,13:09,38,Station_3,Station_19,8
2023-04-03,Train,Route_1,19:01,19:27,32,Station_17,Station_4,11
2023-04-03,Metro,Route_3,22:48,22:54,92,Station_13,Station_4,5
2023-04-03,Train,Route_3,09:49,11:03,30,Station_7,Station_9,7
2023-04-03,Train,Route_8,20:00,20:24,8,Station_19,Station_7,13
2023-04-03,Train,Route_8,16:28,17:55,84,Station_15,Station_7,5
2023-04-03,Train,Route_3,18:59,20:45,57,Station_19,Station_8,15
2023-04-03,Metro,Route_6,09:02,10:16,11,Station_4,Station_9,5
2023-04-03,Train,Route_8,17:10,17:57,97,Station_2,Station_4,8
2023-04-03,Tram,Route_9,19:21,20:22,37,Station_1,Station_2,8
2023-04-03,Train,Route_5,05:29,06:34,73,Station_20,Station_4,12
2023-04-03,Metro,Route_4,14:54,16:10,83,Station_13,Station_9,12
2023-04-03,Train,Route_7,16:24,17:21,59,Station_4,Station_10,0
2023-04-03,Metro,Route_2,12:54,15:02,11,Station_8,Station_20,15
2023-04-03,Bus,Route_6,07:39,09:00,75,Station_17,Station_9,2
2023-04-03,Metro,Route_5,18:53,19:10,15,Station_18,Station_11,12
2023-04-03,Tram,Route_3,17:09,17:33,14,Station_10,Station_3,13
2023-04-03,Tram,Route_5,13:39,15:13,46,Station_15,Station_17,3
2023-04-04,Metro,Route_3,20:40,21:19,45,Station_19,Station_17,10
2023-04-04,Train,Route_10,21:51,23:19,20,Station_12,Station_15,12
2023-04-04,Metro,Route_10,07:57,08:57,43,Station_13,Station_6,11
2023-04-04,Metro,Route_2,15:44,16:46,17,Station_15,Station_11,6
2023-04-04,Train,Route_6,20:59,22:48,17,Station_2,Station_2,13
2023-04-04,Train,Route_3,21:53,23:40,24,Station_4,Station_19,14
2023-04-04,Tram,Route_10,12:03,13:14,27,Station_12,Station_16,0
2023-04-04,Train,Route_5,18:22,19:42,29,Station_11,Station_6,10
2023-04-04,Tram,Route_2,09:18,09:32,76,Station_19,Station_11,12
2023-04-04,Tram,Route_2,11:55,12:36,36,Station_11,Station_19,3
2023-04-04,Bus,Route_6,06:11,06:56,42,Station_18,Station_3,1
2023-04-04,Metro,Route_5,22:31,22:42,2,Station_4,Station_11,10
2023-04-04,Tram,Route_5,09:00,11:03,68,Station_14,Station_20,15
2023-04-04,Bus,Route_9,22:52,24:00,77,Station_18,Station_20,2
2023-04-04,Tram,Route_5,06:15,06:38,28,Station_3,Station_17,4
2023-04-04,Tram,Route_8,07:57,08:59,33,Station_16,Station_19,4
2023-04-04,Metro,Route_10,18:58,19:58,59,Station_13,Station_10,7
2023-04-04,Tram,Route_4,17:25,19:21,90,Station_13,Station_11,6
2023-04-04,Bus,Route_5,09:58,11:02,21,Station_1,Station_14,0
2023-04-04,Metro,Route_5,08:45,10:15,32,Station_18,Station_19,11
2023-04-04,Tram,Route_2,18:11,18:48,16,Station_5,Station_6,8
2023-04-04,Bus,Route_1,16:02,17:37,98,Station_5,Station_16,2
2023-04-04,Train,Route_3,12:11,12:47,47,Station_8,Station_11,14
2023-04-04,Metro,Route_5,20:42,22:04,16,Station_9,Station_8,2
2023-04-04,Train,Route_9,08:59,10:14,98,Station_11,Station_7,4
2023-04-04,Tram,Route_7,11:46,13:24,34,Station_13,Station_20,4
2023-04-04,Metro,Route_8,22:06,23:19,25,Station_1,Station_11,7
2023-04-04,Tram,Route_4,14:43,15:12,98,Station_4,Station_11,0
2023-04-04,Tram,Route_7,08:45,09:51,16,Station_7,Station_15,4
2023-04-04,Train,Route_8,21:20,22:15,52,Station_5,Station_13,0
2023-04-04,Bus,Route_10,06:37,08:08,73,Station_12,Station_1,7
2023-04-04,Train,Route_4,11:58,12:30,25,Station_13,Station_19,0
2023-04-05,Metro,Route_7,08:55,10:09,40,Station_3,Station_12,9
2023-04-05,Train,Route_4,22:28,23:14,67,Station_19,Station_6,6
2023-04-05,Metro,Route_5,13:16,15:11,19,Station_20,Station_8,1
2023-04-05,Train,Route_1,20:36,22:31,72,Station_6,Station_20,9
2023-04-05,Train,Route_7,20:54,21:21,28,Station_1,Station_18,1
2023-04-05,Metro,Route_9,20:58,22:44,10,Station_4,Station_19,3
2023-04-05,Tram,Route_10,09:27,10:10,37,Station_10,Station_4,8
2023-04-05,Tram,Route_1,05:26,06:04,62,Station_1,Station_11,14
2023-04-05,Train,Route_4,13:42,14:57,3,Station_13,Station_1,2
2023-04-05,Metro,Route_1,06:45,07:24,97,Station_15,Station_16,11
2023-04-05,Metro,Route_1,19:14,20:42,14,Station_2,Station_16,13
2023-04-05,Metro,Route_4,20:55,21:27,95,Station_12,Station_10,8
2023-04-05,Bus,Route_5,18:25,18:55,4,Station_3,Station_10,15
2023-04-05,Train,Route_8,07:45,09:00,41,Station_4,Station_9,1
2023-04-05,Metro,Route_10,11:31,11:49,31,Station_8,Station_6,4
2023-04-05,Tram,Route_9,22:36,22:59,90,Station_2,Station_19,1
2023-04-05,Train,Route_4,15:16,17:11,54,Station_3,Station_20,1
2023-04-05,Metro,Route_6,07:10,08:49,6,Station_18,Station_18,15
2023-04-05,Bus,Route_4,13:46,15:07,22,Station_13,Station_1,12
2023-04-05,Tram,Route_8,13:52,15:20,74,Station_18,Station_1,4
2023-04-05,Train,Route_9,10:06,11:44,35,Station_4,Station_19,0
2023-04-05,Train,Route_8,05:32,07:22,61,Station_3,Station_9,13
2023-04-05,Train,Route_2,06:53,07:59,55,Station_2,Station_14,15
2023-04-05,Metro,Route_2,11:20,13:30,24,Station_2,Station_10,11
2023-04-05,Bus,Route_1,09:07,10:32,74,Station_5,Station_13,1
2023-04-05,Tram,Route_10,18:40,19:30,33,Station_9,Station_17,12
2023-04-05,Train,Route_4,19:42,21:03,19,Station_10,Station_4,13
2023-04-05,Tram,Route_2,21:40,23:00,1,Station_7,Station_19,11
2023-04-05,Bus,Route_7,10:20,11:08,86,Station_1,Station_2,14
2023-04-05,Train,Route_6,11:58,13:59,12,Station_6,Station_1,11
2023-04-05,Tram,Route_2,19:09,20:38,82,Station_14,Station_6,1
2023-04-05,Train,Route_1,15:37,17:32,8,Station_13,Station_12,11
2023-04-06,Bus,Route_9,18:00,18:56,36,Station_20,Station_10,0
2023-04-06,Train,Route_2,05:50,07:04,45,Station_18,Station_17,10
2023-04-06,Bus,Route_1,12:33,14:11,99,Station_9,Station_17,4
2023-04-06,Bus,Route_1,10:38,11:13,9,Station_13,Station_3,5
2023-04-06,Tram,Route_3,07:55,09:25,54,Station_5,Station_4,12
2023-04-06,Metro,Route_6,10:58,11:35,99,Station_15,Station_5,3
2023-04-06,Bus,Route_4,10:58,11:56,57,Station_17,Station_7,6
2023-04-06,Tram,Route_3,16:42,17:23,22,Station_11,Station_15,2
2023-04-06,Bus,Route_8,11:06,11:18,36,Station_15,Station_1,2
2023-04-06,Train,Route_10,08:19,10:14,21,Station_4,Station_7,8
2023-04-06,Tram,Route_8,17:34,18:18,32,Station_8,Station_20,6
2023-04-06,Tram,Route_10,09:00,09:48,69,Station_19,Station_12,10
2023-04-06,Tram,Route_7,17:35,19:13,74,Station_5,Station_20,12
2023-04-06,Tram,Route_4,17:09,17:49,76,Station_13,Station_3,14
2023-04-06,Metro,Route_10,09:27,11:06,88,Station_3,Station_10,13
2023-04-06,Metro,Route_7,06:12,07:05,93,Station_20,Station_10,4
2023-04-06,Tram,Route_5,05:40,07:17,75,Station_2,Station_17,13
2023-04-06,Bus,Route_9,09:39,10:30,36,Station_11,Station_17,13
2023-04-06,Tram,Route_9,19:19,20:29,5,Station_3,Station_18,13
2023-04-06,Bus,Route_5,12:12,13:41,72,Station_7,Station_19,3
2023-04-06,Tram,Route_8,12:49,13:11,46,Station_17,Station_16,1
2023-04-06,Train,Route_5,10:20,10:42,33,Station_2,Station_11,9
2023-04-06,Train,Route_3,16:47,17:07,63,Station_8,Station_11,6
2023-04-06,Train,Route_10,19:36,21:08,6,Station_14,Station_8,0
2023-04-06,Metro,Route_7,06:35,07:49,77,Station_1,Station_6,6
2023-04-06,Tram,Route_8,05:54,06:04,56,Station_1,Station_8,6
2023-04-06,Tram,Route_8,19:17,19:52,97,Station_19,Station_10,2
2023-04-06,Train,Route_10,16:02,17:30,35,Station_15,Station_17,6
2023-04-06,Bus,Route_10,09:47,10:29,10,Station_3,Station_10,11
2023-04-06,Train,Route_3,07:24,08:16,53,Station_7,Station_4,11
2023-04-06,Train,Route_8,18:27,18:53,98,Station_13,Station_1,14
2023-04-06,Tram,Route_9,09:19,10:15,74,Station_18,Station_18,7
2023-04-07,Metro,Route_10,10:20,11:37,52,Station_1,Station_20,12
2023-04-07,Metro,Route_3,17:39,19:49,87,Station_9,Station_4,11
2023-04-07,Train,Route_2,18:43,19:00,68,Station_5,Station_14,14
2023-04-07,Metro,Route_9,19:57,21:17,79,Station_12,Station_8,11
2023-04-07,Tram,Route_5,10:28,11:53,44,Station_14,Station_20,12
2023-04-07,Bus,Route_4,17:15,17:39,18,Station_1,Station_2,13
2023-04-07,Tram,Route_6,16:30,17:32,54,Station_10,Station_13,0
2023-04-07,Metro,Route_6,17:03,18:16,77,Station_6,Station_11,5
2023-04-07,Bus,Route_4,14:47,16:07,90,Station_3,Station_16,8
2023-04-07,Metro,Route_6,08:30,09:53,94,Station_8,Station_9,11
2023-04-07,Bus,Route_1,13:29,15:01,69,Station_10,Station_5,8
2023-04-07,Metro,Route_10,17:17,17:44,95,Station_16,Station_11,5
2023-04-07,Bus,Route_2,07:41,09:39,63,Station_3,Station_6,12
2023-04-07,Train,Route_6,15:54,17:34,39,Station_8,Station_9,9
2023-04-07,Bus,Route_3,08:35,09:31,39,Station_10,Station_19,5
2023-04-07,Tram,Route_8,08:01,08:27,90,Station_2,Station_20,15
2023-04-07,Train,Route_5,14:31,14:55,43,Station_15,Station_9,1
2023-04-07,Tram,Route_3,21:47,22:49,63,Station_1,Station_6,11
2023-04-07,Tram,Route_5,19:40,21:50,50,Station_18,Station_16,13
2023-04-07,Bus,Route_9,10:56,12:23,12,Station_13,Station_16,3
2023-04-07,Bus,Route_2,16:07,17:43,38,Station_17,Station_13,11
2023-04-07,Metro,Route_1,08:06,08:59,99,Station_6,Station_6,12
2023-04-07,Bus,Route_8,07:18,07:41,22,Station_18,Station_2,13
2023-04-07,Metro,Route_1,07:01,08:25,19,Station_2,Station_20,9
2023-04-07,Tram,Route_10,05:43,07:35,92,Station_2,Station_7,1
2023-04-07,Metro,Route_3,06:52,06:58,33,Station_12,Station_4,5
2023-04-07,Bus,Route_2,12:58,14:57,18,Station_12,Station_20,13
2023-04-07,Metro,Route_8,14:59,16:53,2,Station_5,Station_9,3
2023-04-07,Train,Route_7,15:03,16:46,3,Station_10,Station_17,11
2023-04-07,Train,Route_9,17:02,18:54,94,Station_8,Station_18,10
2023-04-07,Metro,Route_4,15:18,17:01,35,Station_3,Station_15,13
2023-04-07,Train,Route_3,10:32,12:09,17,Station_3,Station_3,15
2023-04-08,Bus,Route_10,18:38,19:54,18,Station_8,Station_14,15
2023-04-08,Bus,Route_4,08:14,09:19,28,Station_7,Station_7,7
2023-04-08,Tram,Route_6,19:59,21:16,34,Station_16,Station_3,3
2023-04-08,Bus,Route_6,08:08,09:55,65,Station_16,Station_5,0
2023-04-08,Bus,Route_10,10:14,11:22,94,Station_4,Station_20,12
2023-04-08,Tram,Route_2,21:21,22:52,45,Station_6,Station_13,1
2023-04-08,Tram,Route_8,13:08,14:57,57,Station_17,Station_10,9
2023-04-08,Tram,Route_8,15:51,17:12,9,Station_2,Station_19,9
2023-04-08,Train,Route_6,06:41,07:43,59,Station_16,Station_4,1
2023-04-08,Train,Route_9,06:28,07:33,77,Station_2,Station_2,7
2023-04-08,Tram,Route_10,17:16,19:09,85,Station_6,Station_20,1
2023-04-08,Bus,Route_4,13:50,14:40,9,Station_5,Station_10,3
2023-04-08,Train,Route_2,05:59,07:18,28,Station_1,Station_8,2
2023-04-08,Tram,Route_2,13:07,13:38,63,Station_17,Station_2,10
2023-04-08,Tram,Route_7,05:00,06:18,58,Station_18,Station_13,4
2023-04-08,Metro,Route_2,11:50,13:31,18,Station_8,Station_9,6
2023-04-08,Bus,Route_1,09:22,11:02,48,Station_8,Station_7,8
2023-04-08,Metro,Route_7,08:42,10:19,54,Station_10,Station_17,8
2023-04-08,Train,Route_8,06:39,07:38,12,Station_3,Station_8,0
2023-04-08,Tram,Route_7,17:02,17:24,40,Station_14,Station_10,11
2023-04-08,Metro,Route_6,14:25,16:09,41,Station_2,Station_5,7
2023-04-08,Bus,Route_4,09:22,10:41,29,Station_18,Station_13,0
2023-04-08,Tram,Route_6,06:33,08:22,34,Station_4,Station_12,4
2023-04-08,Metro,Route_10,11:21,11:54,34,Station_11,Station_1,10
2023-04-08,Bus,Route_2,03:19,04:04,60,Station_6,Station_3,9
2023-04-08,Bus,Route_7,14:28,15:04,41,Station_4,Station_5,2
2023-04-08,Bus,Route_3,22:30,23:44,53,Station_10,Station_17,10
2023-04-08,Train,Route_5,09:36,10:57,28,Station_6,Station_12,15
2023-04-08,Train,Route_5,07:11,08:29,11,Station_19,Station_1,9
2023-04-08,Train,Route_5,12:38,13:11,98,Station_3,Station_14,8
2023-04-08,Bus,Route_6,10:52,11:53,61,Station_13,Station_20,5
2023-04-08,Bus,Route_1,18:27,18:40,60,Station_3,Station_1,8
2023-04-09,Tram,Route_5,20:04,22:28,90,Station_1,Station_9,50
2023-04-09,Train,Route_2,17:32,19:07,1,Station_14,Station_14,69
2023-04-09,Tram,Route_7,09:10,11:06,92,Station_20,Station_19,37
2023-04-09,Train,Route_5,16:19,17:26,88,Station_2,Station_20,37
2023-04-09,Train,Route_5,05:45,07:10,35,Station_13,Station_17,23
2023-04-09,Bus,Route_10,21:58,23:40,25,Station_7,Station_12,70
2023-04-09,Metro,Route_2,12:38,14:35,19,Station_7,Station_9,53
2023-04-09,Metro,Route_2,11:35,12:49,93,Station_3,Station_15,19
2023-04-09,Train,Route_9,17:03,18:57,6,Station_14,Station_19,28
2023-04-09,Train,Route_9,06:19,07:39,11,Station_8,Station_4,65
2023-04-09,Train,Route_3,05:39,08:27,68,Station_9,Station_9,65
2023-04-09,Train,Route_3,21:54,23:49,21,Station_15,Station_7,50
2023-04-09,Bus,Route_4,17:48,20:12,86,Station_15,Station_17,25
2023-04-09,Train,Route_3,16:31,18:12,90,Station_19,Station_7,31
2023-04-09,Train,Route_9,08:07,10:59,32,Station_6,Station_16,58
2023-04-09,Bus,Route_7,21:43,23:58,70,Station_9,Station_2,63
2023-04-09,Train,Route_7,06:44,08:43,44,Station_16,Station_7,59
2023-04-09,Tram,Route_6,12:13,13:52,72,Station_10,Station_6,31
2023-04-09,Bus,Route_10,22:02,23:14,70,Station_15,Station_12,68
2023-04-09,Bus,Route_7,06:44,08:01,34,Station_9,Station_7,34
2023-04-09,Bus,Route_4,22:41,25:32,31,Station_3,Station_1,53
2023-04-09,Tram,Route_7,22:45,23:46,88,Station_8,Station_8,29
2023-04-09,Metro,Route_2,19:57,21:29,28,Station_2,Station_6,56
2023-04-09,Metro,Route_4,08:13,10:47,45,Station_7,Station_8,42
2023-04-09,Tram,Route_6,05:27,07:29,49,Station_17,Station_12,35
2023-04-09,Train,Route_2,18:36,19:59,32,Station_15,Station_17,53
2023-04-09,Train,Route_1,14:16,15:38,30,Station_13,Station_8,15
2023-04-09,Bus,Route_4,13:51,14:36,49,Station_1,Station_13,43
2023-04-09,Metro,Route_2,19:18,20:43,22,Station_17,Station_5,48
2023-04-09,Metro,Route_4,12:57,14:17,37,Station_9,Station_14,48
2023-04-09,Train,Route_4,18:34,19:45,24,Station_1,Station_19,12
2023-04-09,Metro,Route_5,05:45,06:54,53,Station_17,Station_14,22
2023-04-10,Train,Route_5,15:51,16:54,16,Station_1,Station_17,10
2023-04-10,Bus,Route_2,11:28,13:34,36,Station_6,Station_20,13
2023-04-10,Tram,Route_9,17:15,18:51,100,Station_11,Station_7,3
2023-04-10,Bus,Route_3,09:02,10:06,97,Station_18,Station_13,5
2023-04-10,Tram,Route_5,12:58,14:32,47,Station_16,Station_8,9
2023-04-10,Metro,Route_5,21:57,23:21,12,Station_15,Station_6,9
2023-04-10,Tram,Route_8,08:41,10:21,77,Station_1,Station_7,0
2023-04-10,Train,Route_3,17:40,18:13,71,Station_15,Station_11,11
2023-04-10,Tram,Route_10,19:23,21:06,50,Station_1,Station_19,15
2023-04-10,Bus,Route_6,10:28,11:23,57,Station_18,Station_10,13
2023-04-10,Metro,Route_6,11:45,13:24,92,Station_10,Station_5,1
2023-04-10,Train,Route_2,08:56,09:12,98,Station_3,Station_11,14
2023-04-10,Tram,Route_10,16:19,17:33,94,Station_14,Station_14,15
2023-04-10,Train,Route_8,06:08,07:05,6,Station_2,Station_5,13
2023-04-10,Metro,Route_3,13:27,13:46,31,Station_18,Station_11,1
2023-04-10,Train,Route_9,06:52,07:17,22,Station_4,Station_16,7
2023-04-10,Tram,Route_4,07:46,09:51,89,Station_16,Station_12,15
2023-04-10,Tram,Route_7,18:09,18:55,15,Station_3,Station_15,12
2023-04-10,Tram,Route_3,07:50,09:26,83,Station_11,Station_13,12
2023-04-10,Metro,Route_6,07:07,09:02,11,Station_9,Station_8,11
2023-04-10,Tram,Route_4,12:53,14:50,93,Station_7,Station_16,8
2023-04-10,Metro,Route_4,15:22,16:19,53,Station_8,Station_13,15
2023-04-10,Train,Route_6,16:21,17:49,92,Station_3,Station_8,1
2023-04-10,Tram,Route_2,08:33,09:38,64,Station_10,Station_1,14
2023-04-10,Metro,Route_5,18:03,19:59,91,Station_20,Station_15,11
2023-04-10,Metro,Route_5,07:42,09:08,52,Station_5,Station_5,0
2023-04-10,Metro,Route_7,17:42,17:49,34,Station_10,Station_7,2
2023-04-10,Bus,Route_3,06:32,08:05,7,Station_8,Station_18,14
2023-04-10,Bus,Route_9,07:55,09:25,11,Station_13,Station_13,7
2023-04-10,Metro,Route_8,16:44,18:42,99,Station_6,Station_4,7
2023-04-10,Tram,Route_9,10:19,10:51,5,Station_4,Station_11,7
2023-04-10,Metro,Route_9,21:24,22:03,26,Station_9,Station_20,12
2023-04-11,Metro,Route_7,19:44,20:36,82,Station_7,Station_16,8
2023-04-11,Bus,Route_3,20:50,21:12,86,Station_2,Station_17,5
2023-04-11,Tram,Route_10,13:50,14:59,18,Station_1,Station_4,8
2023-04-11,Bus,Route_4,06:24,08:23,19,Station_16,Station_17,5
2023-04-11,Train,Route_6,21:50,23:10,51,Station_5,Station_16,3
2023-04-11,Bus,Route_2,08:08,08:22,10,Station_10,Station_3,3
2023-04-11,Tram,Route_3,06:41,07:04,66,Station_14,Station_17,5
2023-04-11,Train,Route_1,22:00,24:08,88,Station_14,Station_3,8
2023-04-11,Tram,Route_4,11:56,13:05,70,Station_16,Station_20,5
2023-04-11,Bus,Route_2,06:02,07:24,5,Station_3,Station_8,8
2023-04-11,Bus,Route_9,15:32,17:42,53,Station_13,Station_17,10
2023-04-11,Tram,Route_3,09:49,10:49,36,Station_11,Station_1,11
2023-04-11,Metro,Route_7,07:50,09:44,43,Station_13,Station_5,11
2023-04-11,Bus,Route_3,18:17,19:28,42,Station_11,Station_1,3
2023-04-11,Tram,Route_4,14:33,16:13,54,Station_14,Station_7,9
2023-04-11,Bus,Route_3,09:43,10:42,61,Station_6,Station_9,3
2023-04-11,Train,Route_9,08:56,10:42,31,Station_16,Station_3,5
2023-04-11,Metro,Route_5,13:23,14:09,96,Station_20,Station_1,10
2023-04-11,Metro,Route_7,13:10,14:54,21,Station_15,Station_11,0
2023-04-11,Train,Route_4,12:24,14:10,81,Station_8,Station_4,8
2023-04-11,Train,Route_3,05:47,07:23,52,Station_7,Station_3,8
2023-04-11,Bus,Route_1,19:32,20:59,89,Station_9,Station_2,9
2023-04-11,Metro,Route_6,12:08,12:49,36,Station_10,Station_17,10
2023-04-11,Tram,Route_10,07:55,08:59,26,Station_15,Station_7,7
2023-04-11,Metro,Route_5,19:41,21:27,42,Station_6,Station_3,4
2023-04-11,Metro,Route_4,13:55,15:41,70,Station_4,Station_2,0
2023-04-11,Train,Route_8,21:25,23:19,100,Station_11,Station_12,5
2023-04-11,Train,Route_8,16:14,17:00,84,Station_6,Station_15,1
2023-04-11,Train,Route_1,06:48,08:09,75,Station_17,Station_14,5
2023-04-11,Train,Route_3,21:02,21:57,96,Station_1,Station_1,4
2023-04-11,Metro,Route_4,07:57,09:33,54,Station_17,Station_15,13
2023-04-11,Tram,Route_4,22:55,23:39,55,Station_7,Station_7,5
2023-04-12,Train,Route_5,19:23,21:23,49,Station_10,Station_11,24
2023-04-12,Train,Route_9,16:40,19:27,21,Station_15,Station_16,55
2023-04-12,Bus,Route_5,06:23,08:57,1,Station_7,Station_4,40
2023-04-12,Tram,Route_3,05:39,07:38,61,Station_14,Station_1,40
2023-04-12,Bus,Route_10,03:37,06:03,25,Station_17,Station_8,49
2023-04-12,Bus,Route_7,22:32,25:03,53,Station_11,Station_1,63
2023-04-12,Tram,Route_3,20:26,21:13,5,Station_3,Station_2,19
2023-04-12,Tram,Route_2,10:45,12:52,13,Station_11,Station_3,56
2023-04-12,Metro,Route_2,10:44,13:02,42,Station_3,Station_3,25
2023-04-12,Metro,Route_4,13:33,15:31,50,Station_13,Station_5,56
2023-04-12,Tram,Route_8,08:08,09:44,88,Station_3,Station_10,67
2023-04-12,Tram,Route_8,07:02,09:19,37,Station_4,Station_15,41
2023-04-12,Train,Route_10,05:55,07:24,73,Station_2,Station_16,38
2023-04-12,Train,Route_7,06:36,09:00,25,Station_12,Station_1,41
2023-04-12,Bus,Route_8,12:05,13:31,2,Station_18,Station_19,60
2023-04-12,Train,Route_1,08:05,09:08,7,Station_17,Station_10,31
