Date,TransportType,Route,DepartureTime,ArrivalTime,Passengers,DepartureStation,ArrivalStation,Delay
2023-01-03,Train,Route_9,05:26,07:09,20,Station_17,Station_18,0
2023-01-03,Train,Route_2,20:50,21:59,77,Station_16,Station_7,6
2023-01-03,Train,Route_8,16:45,18:43,76,Station_10,Station_10,13
2023-01-03,Train,Route_4,15:26,16:14,82,Station_20,Station_20,8
2023-01-03,Bus,Route_8,22:26,23:23,83,Station_14,Station_9,4
2023-01-03,Bus,Route_1,15:17,16:36,22,Station_19,Station_18,11
2023-01-03,Metro,Route_1,11:01,11:41,11,Station_12,Station_13,8
2023-01-03,Tram,Route_5,10:58,11:45,79,Station_20,Station_4,3
2023-01-03,Metro,Route_9,15:18,15:37,5,Station_3,Station_8,1
2023-01-03,Metro,Route_6,19:18,20:53,19,Station_4,Station_1,4
2023-01-03,Train,Route_7,06:09,06:59,81,Station_6,Station_12,3
2023-01-03,Metro,Route_4,22:27,23:08,18,Station_8,Station_18,7
2023-01-03,Train,Route_7,11:14,13:11,73,Station_11,Station_14,13
2023-01-03,Train,Route_1,13:05,14:48,49,Station_4,Station_12,13
2023-01-03,Train,Route_2,10:55,12:28,16,Station_4,Station_19,15
2023-01-03,Tram,Route_9,18:50,20:26,92,Station_14,Station_13,0
2023-01-03,Train,Route_7,19:40,20:23,41,Station_18,Station_3,6
2023-01-03,Train,Route_5,08:38,08:44,4,Station_17,Station_17,5
2023-01-03,Metro,Route_1,16:49,17:29,7,Station_8,Station_1,10
2023-01-03,Metro,Route_1,11:11,13:06,57,Station_6,Station_15,15
2023-01-03,Tram,Route_2,22:53,24:58,50,Station_9,Station_11,5
2023-01-03,Metro,Route_7,20:35,21:59,82,Station_3,Station_18,9
2023-01-03,Bus,Route_6,07:30,08:09,86,Station_12,Station_3,8
2023-01-03,Metro,Route_9,15:59,17:18,2,Station_17,Station_14,6
2023-01-03,Bus,Route_10,16:25,17:44,2,Station_8,Station_2,8
2023-01-03,Bus,Route_10,13:50,14:15,10,Station_11,Station_4,2
2023-01-03,Metro,Route_6,19:55,20:51,98,Station_7,Station_7,2
2023-01-03,Bus,Route_10,19:40,21:30,22,Station_11,Station_1,10
2023-01-03,Metro,Route_9,08:06,10:04,99,Station_5,Station_9,10
2023-01-03,Metro,Route_9,16:34,17:03,5,Station_10,Station_15,0
2023-01-03,Train,Route_4,07:58,09:13,17,Station_14,Station_9,14
2023-01-03,Train,Route_3,09:55,11:01,26,Station_20,Station_18,3
2023-01-04,Tram,Route_1,22:30,23:00,95,Station_16,Station_14,0
2023-01-04,Metro,Route_1,05:39,06:31,48,Station_16,Station_10,14
2023-01-04,Bus,Route_1,16:09,16:17,28,Station_15,Station_14,3
2023-01-04,Train,Route_9,12:04,12:17,52,Station_3,Station_15,10
2023-01-04,Metro,Route_3,17:58,19:28,26,Station_11,Station_13,11
2023-01-04,Metro,Route_7,06:30,07:49,93,Station_8,Station_13,8
2023-01-04,Tram,Route_7,06:02,07:05,94,Station_2,Station_14,10
2023-01-04,Bus,Route_9,03:23,04:38,71,Station_6,Station_3,9
2023-01-04,Tram,Route_3,15:00,16:43,59,Station_17,Station_9,10
2023-01-04,Bus,Route_7,14:47,15:57,12,Station_1,Station_14,15
2023-01-04,Tram,Route_3,13:58,14:44,98,Station_11,Station_9,4
2023-01-04,Tram,Route_7,10:31,12:27,3,Station_15,Station_1,12
2023-01-04,Bus,Route_5,14:32,16:03,37,Station_12,Station_20,3
2023-01-04,Bus,Route_1,03:46,04:51,87,Station_7,Station_17,13
2023-01-04,Bus,Route_7,12:00,12:26,19,Station_15,Station_14,12
2023-01-04,Train,Route_7,18:18,20:08,35,Station_11,Station_3,3
2023-01-04,Metro,Route_7,10:22,11:23,36,Station_1,Station_9,8
2023-01-04,Metro,Route_1,08:21,08:41,65,Station_12,Station_19,0
2023-01-04,Train,Route_3,16:31,17:00,93,Station_15,Station_1,2
2023-01-04,Tram,Route_4,08:27,09:22,40,Station_8,Station_5,6
2023-01-04,Metro,Route_4,14:47,15:15,33,Station_13,Station_7,6
2023-01-04,Train,Route_5,06:49,08:53,96,Station_14,Station_12,6
2023-01-04,Bus,Route_3,15:38,16:29,58,Station_10,Station_5,3
2023-01-04,Metro,Route_10,10:45,12:00,51,Station_12,Station_12,9
2023-01-04,Bus,Route_8,16:27,17:50,58,Station_7,Station_3,3
2023-01-04,Train,Route_8,17:07,18:22,39,Station_1,Station_9,13
2023-01-04,Train,Route_2,08:31,09:50,79,Station_18,Station_5,1
2023-01-04,Metro,Route_10,11:34,12:27,84,Station_13,Station_7,6
2023-01-04,Bus,Route_4,09:32,10:17,94,Station_18,Station_7,8
2023-01-04,Train,Route_10,07:04,07:21,27,Station_16,Station_14,5
2023-01-04,Bus,Route_8,10:20,12:00,71,Station_12,Station_11,15
2023-01-04,Tram,Route_3,22:45,23:45,83,Station_11,Station_5,14
2023-01-05,Tram,Route_6,11:28,13:30,28,Station_14,Station_19,2
2023-01-05,Bus,Route_2,18:55,19:24,26,Station_14,Station_3,0
2023-01-05,Bus,Route_9,14:08,15:47,3,Station_1,Station_18,10
2023-01-05,Tram,Route_5,12:28,13:43,18,Station_1,Station_19,8
2023-01-05,Bus,Route_3,13:53,14:01,61,Station_19,Station_17,7
2023-01-05,Bus,Route_7,21:50,23:32,26,Station_1,Station_4,0
2023-01-05,Bus,Route_6,22:13,24:21,79,Station_7,Station_1,9
2023-01-05,Tram,Route_3,16:11,17:17,43,Station_8,Station_2,5
2023-01-05,Metro,Route_4,10:59,13:00,31,Station_1,Station_16,3
2023-01-05,Bus,Route_8,15:30,16:33,3,Station_15,Station_8,10
2023-01-05,Train,Route_7,21:06,23:12,7,Station_16,Station_19,15
2023-01-05,Train,Route_2,22:18,23:39,73,Station_14,Station_2,4
2023-01-05,Train,Route_3,07:48,09:32,58,Station_12,Station_15,6
2023-01-05,Bus,Route_7,10:32,11:18,39,Station_8,Station_3,6
2023-01-05,Bus,Route_5,05:28,05:57,47,Station_13,Station_6,8
2023-01-05,Tram,Route_2,20:08,21:22,90,Station_12,Station_19,3
2023-01-05,Bus,Route_6,12:02,13:01,10,Station_10,Station_15,8
2023-01-05,Bus,Route_7,09:29,11:20,63,Station_7,Station_13,10
2023-01-05,Train,Route_2,12:04,13:57,30,Station_17,Station_6,11
2023-01-05,Metro,Route_9,21:43,22:37,57,Station_16,Station_12,6
2023-01-05,Train,Route_7,11:36,12:09,54,Station_12,Station_10,15
2023-01-05,Train,Route_6,10:31,10:49,24,Station_7,Station_19,5
2023-01-05,Bus,Route_5,21:55,22:42,17,Station_4,Station_2,14
2023-01-05,Bus,Route_6,13:43,15:38,27,Station_17,Station_9,2
2023-01-05,Bus,Route_10,11:46,13:49,64,Station_13,Station_2,4
2023-01-05,Metro,Route_6,16:07,17:57,6,Station_6,Station_9,2
2023-01-05,Metro,Route_5,16:38,16:50,79,Station_7,Station_18,7
2023-01-05,Bus,Route_9,16:18,17:46,5,Station_4,Station_20,10
2023-01-05,Train,Route_7,13:09,14:29,10,Station_7,Station_8,12
2023-01-05,Bus,Route_6,21:47,22:15,27,Station_14,Station_10,8
2023-01-05,Train,Route_2,22:38,24:33,63,Station_1,Station_18,4
2023-01-05,Train,Route_1,15:44,17:55,12,Station_8,Station_10,14
2023-01-06,Train,Route_3,09:11,10:03,23,Station_10,Station_8,8
2023-01-06,Train,Route_7,19:02,20:10,76,Station_19,Station_14,5
2023-01-06,Metro,Route_9,12:45,14:52,56,Station_10,Station_8,12
2023-01-06,Train,Route_10,18:51,20:33,27,Station_8,Station_19,13
2023-01-06,Train,Route_9,15:13,16:00,8,Station_6,Station_3,4
2023-01-06,Train,Route_1,16:09,17:42,63,Station_3,Station_16,11
2023-01-06,Bus,Route_4,10:17,10:27,24,Station_11,Station_8,6
2023-01-06,Train,Route_7,18:21,19:41,55,Station_12,Station_13,6
2023-01-06,Metro,Route_9,08:42,09:12,84,Station_9,Station_1,4
2023-01-06,Train,Route_7,20:42,22:02,2,Station_15,Station_8,15
2023-01-06,Tram,Route_1,05:27,07:35,37,Station_9,Station_16,13
2023-01-06,Train,Route_10,17:01,18:11,9,Station_6,Station_1,14
2023-01-06,Metro,Route_5,14:43,15:26,25,Station_20,Station_17,2
2023-01-06,Bus,Route_4,14:19,15:03,95,Station_5,Station_19,2
2023-01-06,Tram,Route_10,16:31,17:53,93,Station_2,Station_7,12
2023-01-06,Tram,Route_2,11:21,12:37,52,Station_18,Station_17,5
2023-01-06,Tram,Route_2,15:07,15:59,57,Station_13,Station_2,8
2023-01-06,Metro,Route_2,17:02,18:51,83,Station_3,Station_3,13
2023-01-06,Metro,Route_3,20:27,22:29,78,Station_20,Station_14,15
2023-01-06,Bus,Route_1,16:37,17:24,51,Station_19,Station_4,13
2023-01-06,Train,Route_3,22:18,23:54,60,Station_20,Station_2,2
2023-01-06,Train,Route_2,11:35,11:51,75,Station_3,Station_7,12
2023-01-06,Tram,Route_1,19:55,21:18,69,Station_13,Station_7,11
2023-01-06,Bus,Route_4,18:14,19:53,85,Station_11,Station_20,5
2023-01-06,Metro,Route_8,19:35,20:27,62,Station_16,Station_2,6
2023-01-06,Bus,Route_7,16:01,17:06,32,Station_2,Station_7,7
2023-01-06,Tram,Route_8,10:09,10:36,65,Station_11,Station_18,13
2023-01-06,Bus,Route_8,03:17,03:52,92,Station_14,Station_5,12
2023-01-06,Bus,Route_2,16:17,17:31,32,Station_3,Station_19,2
2023-01-06,Tram,Route_2,21:09,21:34,23,Station_10,Station_4,3
2023-01-06,Train,Route_2,16:33,18:27,6,Station_2,Station_5,10
2023-01-06,Train,Route_6,21:06,21:41,74,Station_5,Station_20,10
2023-01-07,Tram,Route_8,10:45,11:29,21,Station_4,Station_1,7
2023-01-07,Train,Route_10,07:48,09:23,96,Station_18,Station_16,15
2023-01-07,Bus,Route_3,08:54,09:27,52,Station_4,Station_15,3
2023-01-07,Bus,Route_9,11:57,13:19,20,Station_16,Station_20,12
2023-01-07,Train,Route_4,18:34,19:13,87,Station_10,Station_12,8
2023-01-07,Bus,Route_5,17:52,19:15,40,Station_15,Station_6,11
2023-01-07,Train,Route_9,12:47,14:26,10,Station_1,Station_10,8
2023-01-07,Train,Route_10,08:50,09:58,13,Station_5,Station_1,13
2023-01-07,Bus,Route_4,09:57,10:16,37,Station_14,Station_15,14
2023-01-07,Tram,Route_4,07:12,08:01,37,Station_9,Station_13,10
2023-01-07,Metro,Route_6,22:19,24:08,54,Station_12,Station_1,4
2023-01-07,Tram,Route_5,07:44,08:48,98,Station_11,Station_9,7
2023-01-07,Bus,Route_6,17:35,18:21,1,Station_13,Station_16,12
2023-01-07,Tram,Route_9,18:44,19:09,95,Station_19,Station_5,9
2023-01-07,Bus,Route_1,03:25,04:46,32,Station_16,Station_14,7
2023-01-07,Metro,Route_9,06:30,08:03,78,Station_12,Station_18,5
2023-01-07,Bus,Route_2,18:28,19:40,16,Station_17,Station_14,7
2023-01-07,Metro,Route_7,21:01,22:04,45,Station_17,Station_19,5
2023-01-07,Train,Route_3,17:45,19:35,62,Station_4,Station_16,2
2023-01-07,Tram,Route_1,07:03,07:13,48,Station_15,Station_2,7
2023-01-07,Train,Route_7,06:10,06:57,40,Station_3,Station_7,10
2023-01-07,Bus,Route_4,08:42,10:16,87,Station_13,Station_19,5
2023-01-07,Tram,Route_3,10:14,11:52,4,Station_14,Station_20,1
2023-01-07,Train,Route_6,08:39,10:08,53,Station_3,Station_18,7
2023-01-07,Metro,Route_8,13:33,15:06,12,Station_17,Station_13,3
2023-01-07,Metro,Route_7,14:15,14:42,99,Station_17,Station_7,4
2023-01-07,Train,Route_7,12:22,13:33,66,Station_4,Station_3,4
2023-01-07,Train,Route_6,21:56,23:34,29,Station_14,Station_9,13
2023-01-07,Metro,Route_8,11:02,12:50,95,Station_15,Station_20,1
2023-01-07,Train,Route_7,14:06,15:41,63,Station_3,Station_7,11
2023-01-07,Train,Route_4,05:15,05:30,45,Station_3,Station_11,13
2023-01-07,Train,Route_6,16:28,16:44,43,Station_3,Station_1,13
2023-01-08,Tram,Route_6,22:35,24:04,3,Station_11,Station_16,34
2023-01-08,Train,Route_6,13:41,16:11,70,Station_5,Station_13,72
2023-01-08,Metro,Route_3,05:01,07:41,15,Station_11,Station_11,55
2023-01-08,Bus,Route_2,12:32,13:45,99,Station_1,Station_1,56
2023-01-08,Train,Route_4,19:09,20:47,49,Station_8,Station_19,68
2023-01-08,Metro,Route_10,10:24,12:16,58,Station_6,Station_19,59
2023-01-08,Tram,Route_5,16:47,18:11,19,Station_10,Station_6,44
2023-01-08,Metro,Route_8,13:13,15:22,5,Station_18,Station_18,52
2023-01-08,Train,Route_10,13:39,14:49,7,Station_4,Station_5,22
2023-01-08,Metro,Route_7,06:33,08:50,77,Station_3,Station_1,64
2023-01-08,Metro,Route_3,21:39,23:19,20,Station_7,Station_17,28
2023-01-08,Metro,Route_7,17:13,18:43,61,Station_9,Station_20,28
2023-01-08,Train,Route_1,21:03,22:34,41,Station_15,Station_9,38
2023-01-08,Bus,Route_7,17:18,18:05,43,Station_18,Station_5,32
2023-01-08,Bus,Route_2,08:48,10:15,9,Station_12,Station_7,23
2023-01-08,Train,Route_6,22:31,23:29,90,Station_16,Station_14,29
2023-01-08,Bus,Route_3,22:10,23:00,67,Station_4,Station_18,29
2023-01-08,Tram,Route_8,13:57,15:27,69,Station_4,Station_2,46
2023-01-08,Metro,Route_6,09:48,12:29,74,Station_5,Station_16,64
2023-01-08,Metro,Route_2,10:11,12:40,96,Station_18,Station_17,48
2023-01-08,Train,Route_5,21:09,21:59,31,Station_7,Station_16,31
2023-01-08,Tram,Route_8,07:10,07:59,44,Station_4,Station_2,30
2023-01-08,Train,Route_3,13:52,14:33,7,Station_4,Station_11,24
2023-01-08,Train,Route_2,05:50,07:04,73,Station_11,Station_20,49
2023-01-08,Metro,Route_1,15:07,17:24,72,Station_19,Station_3,27
2023-01-08,Metro,Route_4,22:18,23:14,35,Station_19,Station_10,19
2023-01-08,Bus,Route_7,05:14,07:23,98,Station_18,Station_4,22
2023-01-08,Metro,Route_4,22:43,24:16,69,Station_13,Station_13,48
2023-01-08,Tram,Route_4,07:06,08:29,2,Station_14,Station_13,46
2023-01-08,Tram,Route_2,06:36,07:40,38,Station_6,Station_6,50
2023-01-08,Metro,Route_1,22:29,23:46,53,Station_13,Station_18,14
2023-01-08,Metro,Route_8,20:25,22:24,32,Station_15,Station_4,24
2023-01-09,Bus,Route_6,16:49,18:22,56,Station_11,Station_8,0
2023-01-09,Bus,Route_3,14:35,15:20,94,Station_9,Station_2,3
2023-01-09,Train,Route_9,07:11,08:40,69,Station_9,Station_10,3
2023-01-09,Train,Route_3,07:05,08:39,10,Station_20,Station_12,12
2023-01-09,Train,Route_2,15:54,17:17,56,Station_6,Station_15,4
2023-01-09,Bus,Route_2,15:39,15:58,29,Station_2,Station_4,15
2023-01-09,Train,Route_8,08:29,09:51,14,Station_20,Station_12,0
2023-01-09,Bus,Route_6,15:13,16:15,78,Station_11,Station_15,13
2023-01-09,Train,Route_3,16:57,17:32,10,Station_19,Station_12,2
2023-01-09,Bus,Route_10,03:17,05:27,82,Station_11,Station_17,10
2023-01-09,Tram,Route_2,22:01,22:33,3,Station_13,Station_4,9
2023-01-09,Train,Route_8,19:37,20:32,61,Station_13,Station_3,1
2023-01-09,Train,Route_8,09:47,11:39,95,Station_10,Station_3,13
2023-01-09,Tram,Route_8,19:39,20:03,59,Station_17,Station_3,8
2023-01-09,Tram,Route_10,08:46,09:31,33,Station_18,Station_9,2
2023-01-09,Metro,Route_10,11:03,11:24,93,Station_14,Station_8,4
2023-01-09,Train,Route_8,06:32,08:36,93,Station_10,Station_17,5
2023-01-09,Bus,Route_3,17:38,17:51,1,Station_17,Station_20,12
2023-01-09,Bus,Route_8,08:18,10:06,69,Station_3,Station_10,1
2023-01-09,Bus,Route_7,17:47,19:43,41,Station_14,Station_6,15
2023-01-09,Tram,Route_2,06:43,07:32,2,Station_7,Station_16,9
2023-01-09,Train,Route_6,22:36,23:23,72,Station_13,Station_19,1
2023-01-09,Metro,Route_7,11:14,11:30,13,Station_16,Station_15,5
2023-01-09,Train,Route_2,11:37,12:04,13,Station_7,Station_5,9
2023-01-09,Train,Route_9,17:38,18:18,75,Station_16,Station_1,4
2023-01-09,Bus,Route_10,09:46,11:08,13,Station_14,Station_12,10
2023-01-09,Bus,Route_4,22:13,23:23,18,Station_9,Station_12,10
2023-01-09,Metro,Route_10,16:36,17:06,58,Station_3,Station_9,13
2023-01-09,Tram,Route_1,17:39,18:40,48,Station_18,Station_14,10
2023-01-09,Bus,Route_5,10:41,11:09,61,Station_18,Station_6,11
2023-01-09,Tram,Route_4,19:40,20:57,60,Station_1,Station_16,0
2023-01-09,Bus,Route_5,17:28,18:23,85,Station_10,Station_7,3
2023-01-10,Metro,Route_5,16:17,16:56,41,Station_13,Station_12,6
2023-01-10,Bus,Route_8,09:20,10:47,89,Station_10,Station_13,6
2023-01-10,Bus,Route_7,06:32,07:11,75,Station_5,Station_12,2
2023-01-10,Metro,Route_8,12:33,14:08,29,Station_8,Station_19,2
2023-01-10,Metro,Route_1,06:54,08:53,26,Station_2,Station_19,8
2023-01-10,Train,Route_2,07:38,08:35,79,Station_6,Station_3,6
2023-01-10,Train,Route_6,06:57,08:38,85,Station_4,Station_20,11
2023-01-10,Tram,Route_1,21:50,23:36,76,Station_3,Station_7,4
2023-01-10,Metro,Route_8,21:04,22:15,95,Station_9,Station_16,14
2023-01-10,Metro,Route_10,07:22,09:06,2,Station_15,Station_10,1
2023-01-10,Tram,Route_10,21:49,22:05,87,Station_10,Station_13,15
2023-01-10,Tram,Route_4,10:12,12:14,43,Station_10,Station_8,15
2023-01-10,Tram,Route_3,06:15,07:47,26,Station_13,Station_11,15
2023-01-10,Train,Route_5,20:48,21:30,60,Station_13,Station_17,5
2023-01-10,Bus,Route_1,14:59,15:20,48,Station_17,Station_19,0
2023-01-10,Train,Route_8,13:20,14:24,29,Station_17,Station_17,2
2023-01-10,Metro,Route_4,12:07,13:34,30,Station_10,Station_1,12
2023-01-10,Bus,Route_1,09:09,09:55,13,Station_4,Station_14,9
2023-01-10,Metro,Route_8,09:27,10:33,100,Station_8,Station_1,14
2023-01-10,Bus,Route_4,09:25,09:48,28,Station_19,Station_3,9
2023-01-10,Train,Route_9,07:36,07:41,94,Station_3,Station_13,3
2023-01-10,Bus,Route_8,06:57,07:13,95,Station_18,Station_11,11
2023-01-10,Tram,Route_8,19:14,19:44,92,Station_14,Station_5,7
2023-01-10,Bus,Route_3,18:24,20:10,62,Station_19,Station_17,13
2023-01-10,Metro,Route_2,15:22,15:57,68,Station_12,Station_15,14
2023-01-10,Bus,Route_9,09:20,10:58,33,Station_3,Station_1,9
2023-01-10,Tram,Route_1,17:15,17:18,100,Station_3,Station_5,0
2023-01-10,Train,Route_2,05:23,07:25,21,Station_15,Station_11,8
2023-01-10,Metro,Route_2,05:33,07:24,83,Station_17,Station_1,5
2023-01-10,Bus,Route_6,21:27,23:20,76,Station_4,Station_19,8
2023-01-10,Metro,Route_5,10:43,11:05,6,Station_2,Station_6,1
2023-01-10,Train,Route_5,05:01,06:11,36,Station_20,Station_19,8
2023-01-11,Bus,Route_10,20:34,22:18,78,Station_2,Station_1,50
2023-01-11,Metro,Route_9,08:03,09:23,26,Station_1,Station_16,17
2023-01-11,Metro,Route_8,18:17,20:45,35,Station_8,Station_13,51
2023-01-11,Bus,Route_5,22:31,24:53,33,Station_1,Station_18,41
2023-01-11,Tram,Route_6,08:29,09:31,74,Station_14,Station_1,49
2023-01-11,Train,Route_1,11:50,14:09,64,Station_3,Station_16,27
2023-01-11,Metro,Route_8,15:34,16:43,63,Station_9,Station_11,38
2023-01-11,Tram,Route_1,08:10,09:24,62,Station_3,Station_12,33
2023-01-11,Train,Route_9,21:20,22:28,67,Station_1,Station_13,55
2023-01-11,Train,Route_10,05:12,06:07,57,Station_18,Station_1,16
2023-01-11,Tram,Route_7,18:12,19:43,80,Station_1,Station_6,64
2023-01-11,Train,Route_7,12:01,12:52,26,Station_11,Station_9,35
2023-01-11,Train,Route_5,15:18,16:24,58,Station_13,Station_13,63
2023-01-11,Tram,Route_10,07:58,10:11,90,Station_9,Station_7,26
2023-01-11,Train,Route_2,12:36,14:31,44,Station_2,Station_20,62
2023-01-11,Train,Route_5,12:28,13:54,72,Station_9,Station_7,33
2023-01-11,Tram,Route_10,11:04,12:08,29,Station_6,Station_5,61
2023-01-11,Metro,Route_7,19:11,20:41,21,Station_9,Station_16,42
2023-01-11,Train,Route_6,14:49,15:53,41,Station_7,Station_18,30
2023-01-11,Tram,Route_9,06:13,07:08,10,Station_19,Station_15,53
2023-01-11,Tram,Route_10,11:19,13:14,69,Station_4,Station_16,51
2023-01-11,Train,Route_5,16:48,18:06,3,Station_2,Station_1,37
2023-01-11,Train,Route_6,14:06,15:01,18,Station_1,Station_10,38
2023-01-11,Train,Route_10,05:12,07:37,99,Station_10,Station_17,41
2023-01-11,Train,Route_6,16:01,17:23,31,Station_10,Station_16,37
2023-01-11,Bus,Route_10,07:21,10:23,21,Station_16,Station_1,68
2023-01-11,Bus,Route_10,05:35,07:10,60,Station_12,Station_6,16
2023-01-11,Bus,Route_5,08:45,10:00,1,Station_4,Station_1,36
2023-01-11,Metro,Route_9,14:07,16:24,4,Station_18,Station_16,33
2023-01-11,Metro,Route_1,18:29,19:36,4,Station_18,Station_6,45
2023-01-11,Bus,Route_4,21:15,23:42,83,Station_5,Station_18,59
2023-01-11,Metro,Route_5,17:40,18:29,98,Station_12,Station_14,25
2023-01-12,Tram,Route_7,08:36,09:50,76,Station_19,Station_6,7
2023-01-12,Metro,Route_6,16:28,16:53,64,Station_12,Station_12,11
2023-01-12,Train,Route_8,14:44,15:42,75,Station_8,Station_2,13
2023-01-12,Bus,Route_9,06:33,07:46,49,Station_2,Station_7,2
2023-01-12,Tram,Route_5,07:26,08:31,28,Station_5,Station_7,7
2023-01-12,Tram,Route_5,07:15,08:45,97,Station_7,Station_13,4
2023-01-12,Bus,Route_10,09:59,11:14,4,Station_13,Station_1,12
2023-01-12,Tram,Route_5,07:15,08:39,27,Station_13,Station_17,8
2023-01-12,Metro,Route_8,07:05,07:58,27,Station_4,Station_17,12
2023-01-12,Metro,Route_5,15:14,15:48,64,Station_18,Station_5,14
2023-01-12,Train,Route_8,06:08,07:53,57,Station_17,Station_10,12
2023-01-12,Bus,Route_6,19:53,21:43,28,Station_6,Station_6,8
2023-01-12,Metro,Route_8,18:01,19:12,56,Station_1,Station_18,11
2023-01-12,Metro,Route_2,13:50,14:23,7,Station_1,Station_4,9
2023-01-12,Train,Route_8,10:44,11:43,95,Station_12,Station_18,0
2023-01-12,Bus,Route_3,11:49,12:47,25,Station_17,Station_13,9
