Date,TransportType,Route,DepartureTime,ArrivalTime,Passengers,DepartureStation,ArrivalStation,Delay
2023-02-05,Bus,Route_7,11:13,12:55,80,Station_18,Station_11,0
2023-02-05,Bus,Route_8,20:53,21:34,81,Station_11,Station_20,14
2023-02-05,Bus,Route_3,03:10,03:20,34,Station_16,Station_10,0
2023-02-05,Bus,Route_8,16:53,18:13,62,Station_5,Station_16,5
2023-02-05,Train,Route_5,08:35,09:22,97,Station_7,Station_4,6
2023-02-05,Train,Route_6,09:54,11:34,36,Station_15,Station_15,1
2023-02-05,Metro,Route_6,10:04,11:52,46,Station_14,Station_3,11
2023-02-05,Bus,Route_5,19:03,19:32,16,Station_14,Station_16,2
2023-02-05,Tram,Route_3,20:58,21:38,6,Station_15,Station_14,12
2023-02-05,Metro,Route_5,20:01,20:50,21,Station_14,Station_10,8
2023-02-05,Bus,Route_3,14:42,15:35,56,Station_17,Station_12,2
2023-02-05,Metro,Route_1,14:42,15:43,56,Station_17,Station_8,8
2023-02-05,Bus,Route_3,21:31,22:56,92,Station_8,Station_13,3
2023-02-05,Metro,Route_8,11:42,12:27,20,Station_9,Station_10,5
2023-02-05,Bus,Route_10,03:13,03:56,45,Station_7,Station_17,6
2023-02-05,Metro,Route_10,20:02,21:20,51,Station_20,Station_18,10
2023-02-05,Metro,Route_4,05:35,06:28,61,Station_9,Station_9,1
2023-02-05,Metro,Route_9,10:00,11:32,19,Station_7,Station_14,11
2023-02-05,Bus,Route_2,21:57,23:01,61,Station_5,Station_11,11
2023-02-05,Train,Route_8,18:49,20:46,11,Station_15,Station_8,14
2023-02-05,Metro,Route_10,19:33,20:50,46,Station_20,Station_14,3
2023-02-05,Bus,Route_9,16:48,17:53,82,Station_1,Station_9,4
2023-02-05,Tram,Route_1,09:05,10:47,66,Station_20,Station_19,9
2023-02-06,Tram,Route_8,08:23,09:08,56,Station_2,Station_7,6
2023-02-06,Metro,Route_4,18:52,20:36,63,Station_5,Station_3,10
2023-02-06,Train,Route_1,11:36,13:31,60,Station_14,Station_18,13
2023-02-06,Train,Route_4,08:38,09:33,17,Station_20,Station_1,15
2023-02-06,Metro,Route_8,17:34,18:34,47,Station_1,Station_17,15
2023-02-06,Tram,Route_10,08:01,09:05,44,Station_11,Station_3,11
2023-02-06,Tram,Route_9,14:17,16:20,94,Station_18,Station_11,9
2023-02-06,Metro,Route_8,05:43,06:04,93,Station_10,Station_7,4
2023-02-06,Train,Route_4,07:10,07:38,70,Station_19,Station_8,7
2023-02-06,Train,Route_8,11:51,12:37,74,Station_17,Station_7,5
2023-02-06,Train,Route_8,09:39,11:18,85,Station_5,Station_9,4
2023-02-06,Metro,Route_10,21:49,22:20,1,Station_13,Station_20,11
2023-02-06,Tram,Route_1,20:41,22:19,34,Station_14,Station_8,5
2023-02-06,Bus,Route_6,10:11,11:21,80,Station_9,Station_7,9
2023-02-06,Tram,Route_7,18:52,19:00,93,Station_14,Station_18,3
2023-02-06,Train,Route_1,08:29,09:52,66,Station_16,Station_17,7
2023-02-06,Train,Route_8,19:30,20:07,87,Station_9,Station_20,5
2023-02-06,Train,Route_3,20:59,22:11,23,Station_2,Station_5,7
2023-02-06,Train,Route_7,18:48,19:42,73,Station_2,Station_3,14
2023-02-06,Tram,Route_8,16:02,16:17,26,Station_16,Station_11,2
2023-02-06,Tram,Route_4,12:11,13:57,53,Station_19,Station_10,3
2023-02-06,Train,Route_9,13:51,15:23,5,Station_10,Station_7,1
2023-02-06,Metro,Route_2,10:37,11:50,36,Station_4,Station_14,10
2023-02-06,Bus,Route_6,07:46,09:15,84,Station_4,Station_8,6
2023-02-06,Train,Route_4,17:32,18:57,64,Station_7,Station_5,2
2023-02-06,Metro,Route_9,18:25,18:48,89,Station_10,Station_2,0
2023-02-06,Bus,Route_7,03:40,04:16,45,Station_12,Station_3,13
2023-02-06,Train,Route_1,21:42,23:54,54,Station_14,Station_1,15
2023-02-06,Bus,Route_7,16:48,17:27,85,Station_18,Station_9,4
2023-02-06,Metro,Route_7,18:09,18:45,41,Station_11,Station_15,12
2023-02-06,Bus,Route_5,12:42,13:57,80,Station_7,Station_6,0
2023-02-06,Train,Route_8,10:33,11:40,3,Station_14,Station_3,13
2023-02-07,Bus,Route_6,18:12,19:38,46,Station_9,Station_10,15
2023-02-07,Train,Route_4,21:17,21:37,100,Station_10,Station_4,4
2023-02-07,Train,Route_8,16:28,16:55,54,Station_14,Station_7,8
2023-02-07,Bus,Route_9,20:17,21:01,14,Station_20,Station_14,14
2023-02-07,Metro,Route_4,15:18,16:59,7,Station_1,Station_7,7
2023-02-07,Tram,Route_10,10:39,12:43,89,Station_13,Station_7,15
2023-02-07,Tram,Route_10,06:12,06:41,100,Station_1,Station_7,7
2023-02-07,Train,Route_9,06:13,07:08,35,Station_8,Station_13,6
2023-02-07,Bus,Route_9,11:00,12:24,52,Station_12,Station_2,11
2023-02-07,Tram,Route_3,15:22,17:29,27,Station_2,Station_5,12
2023-02-07,Train,Route_4,11:54,13:30,81,Station_6,Station_12,7
2023-02-07,Bus,Route_8,16:20,17:51,63,Station_2,Station_3,9
2023-02-07,Bus,Route_4,20:33,21:33,99,Station_6,Station_15,9
2023-02-07,Bus,Route_6,15:49,16:55,8,Station_8,Station_10,9
2023-02-07,Bus,Route_6,19:52,20:53,10,Station_20,Station_12,11
2023-02-07,Bus,Route_7,11:57,13:30,52,Station_7,Station_4,8
2023-02-07,Train,Route_2,17:00,17:36,88,Station_17,Station_16,14
2023-02-07,Train,Route_3,17:20,19:21,24,Station_7,Station_2,11
2023-02-07,Metro,Route_8,10:22,12:30,64,Station_15,Station_2,14
2023-02-07,Bus,Route_5,08:36,09:20,27,Station_12,Station_14,0
2023-02-07,Metro,Route_3,08:27,10:08,45,Station_1,Station_14,3
2023-02-07,Bus,Route_5,21:00,22:20,32,Station_3,Station_1,13
2023-02-07,Train,Route_5,13:18,13:48,32,Station_7,Station_6,15
2023-02-07,Tram,Route_4,18:46,18:54,90,Station_20,Station_14,4
2023-02-07,Train,Route_10,07:46,08:04,27,Station_12,Station_12,3
2023-02-07,Train,Route_4,21:56,24:02,59,Station_2,Station_1,14
2023-02-07,Tram,Route_10,14:24,16:11,50,Station_6,Station_8,12
2023-02-07,Train,Route_10,15:27,17:21,58,Station_9,Station_17,1
2023-02-07,Bus,Route_3,18:14,19:22,36,Station_15,Station_18,9
2023-02-07,Metro,Route_4,14:35,16:28,77,Station_6,Station_9,6
2023-02-07,Tram,Route_7,05:23,06:41,17,Station_17,Station_20,11
2023-02-07,Tram,Route_9,07:39,08:40,91,Station_5,Station_10,1
2023-02-08,Metro,Route_6,12:59,13:32,32,Station_8,Station_10,14
2023-02-08,Tram,Route_1,16:38,16:49,7,Station_19,Station_20,9
2023-02-08,Tram,Route_10,07:45,08:46,8,Station_5,Station_12,6
2023-02-08,Metro,Route_3,06:22,06:49,46,Station_15,Station_10,1
2023-02-08,Tram,Route_4,21:04,22:31,37,Station_11,Station_8,5
2023-02-08,Train,Route_10,12:44,13:16,13,Station_14,Station_16,3
2023-02-08,Train,Route_10,16:22,16:39,33,Station_7,Station_15,7
2023-02-08,Tram,Route_6,11:06,11:59,32,Station_5,Station_4,12
2023-02-08,Bus,Route_9,11:33,13:30,78,Station_13,Station_7,15
2023-02-08,Bus,Route_4,13:19,14:08,74,Station_19,Station_13,10
2023-02-08,Bus,Route_5,21:57,23:21,80,Station_5,Station_13,9
2023-02-08,Train,Route_2,08:20,09:47,85,Station_20,Station_8,2
2023-02-08,Train,Route_6,15:25,16:39,36,Station_11,Station_11,13
2023-02-08,Metro,Route_9,08:37,10:37,48,Station_19,Station_1,7
2023-02-08,Tram,Route_2,21:27,22:44,74,Station_2,Station_16,3
2023-02-08,Train,Route_9,06:36,08:17,54,Station_9,Station_20,1
2023-02-08,Train,Route_7,21:27,22:28,42,Station_19,Station_3,0
2023-02-08,Tram,Route_1,11:30,11:56,53,Station_3,Station_14,6
2023-02-08,Metro,Route_4,11:12,12:25,75,Station_7,Station_5,12
2023-02-08,Bus,Route_10,14:03,15:45,98,Station_1,Station_11,0
2023-02-08,Tram,Route_1,20:20,21:11,58,Station_20,Station_10,11
2023-02-08,Metro,Route_9,06:05,08:03,56,Station_16,Station_11,5
2023-02-08,Metro,Route_2,10:01,11:24,93,Station_4,Station_20,0
2023-02-08,Bus,Route_9,15:16,15:20,10,Station_8,Station_13,3
2023-02-08,Train,Route_6,08:05,10:03,58,Station_3,Station_3,9
2023-02-08,Train,Route_2,10:06,10:52,36,Station_7,Station_10,5
2023-02-08,Train,Route_9,06:03,06:16,100,Station_6,Station_13,8
2023-02-08,Bus,Route_10,21:18,22:10,33,Station_18,Station_10,14
2023-02-08,Metro,Route_3,21:02,21:48,26,Station_12,Station_12,13
2023-02-08,Bus,Route_10,05:36,07:05,89,Station_1,Station_14,3
2023-02-08,Metro,Route_10,10:45,10:52,50,Station_19,Station_15,4
2023-02-08,Train,Route_3,20:36,21:33,59,Station_12,Station_18,2
2023-02-09,Tram,Route_5,17:45,19:05,32,Station_16,Station_2,1
2023-02-09,Train,Route_3,20:57,21:49,20,Station_15,Station_2,14
2023-02-09,Bus,Route_7,05:49,06:25,29,Station_3,Station_9,8
2023-02-09,Train,Route_6,11:43,13:18,32,Station_20,Station_3,13
2023-02-09,Tram,Route_10,15:10,16:12,97,Station_18,Station_14,0
2023-02-09,Bus,Route_9,10:39,11:10,40,Station_11,Station_3,14
2023-02-09,Bus,Route_1,22:32,24:10,66,Station_19,Station_2,7
2023-02-09,Tram,Route_9,21:35,22:42,9,Station_19,Station_5,7
2023-02-09,Bus,Route_9,16:53,18:08,39,Station_2,Station_10,12
2023-02-09,Metro,Route_7,14:12,14:45,92,Station_19,Station_13,4
2023-02-09,Bus,Route_4,22:16,24:00,99,Station_17,Station_15,4
2023-02-09,Metro,Route_6,11:55,12:37,13,Station_18,Station_3,13
2023-02-09,Tram,Route_4,10:33,12:19,18,Station_18,Station_16,10
2023-02-09,Tram,Route_7,14:48,15:36,37,Station_9,Station_10,2
2023-02-09,Train,Route_2,08:02,08:34,96,Station_18,Station_4,11
2023-02-09,Metro,Route_1,17:32,17:59,23,Station_12,Station_3,8
2023-02-09,Tram,Route_9,19:17,21:15,93,Station_10,Station_1,10
2023-02-09,Train,Route_6,13:14,14:07,55,Station_13,Station_7,4
2023-02-09,Metro,Route_2,09:46,11:05,2,Station_13,Station_14,7
2023-02-09,Train,Route_7,19:01,19:50,69,Station_7,Station_1,14
2023-02-09,Train,Route_8,08:32,08:39,5,Station_10,Station_20,4
2023-02-09,Train,Route_3,14:27,15:18,87,Station_1,Station_14,12
2023-02-09,Bus,Route_3,09:04,10:03,55,Station_4,Station_12,14
2023-02-09,Metro,Route_8,17:49,19:34,95,Station_11,Station_17,3
2023-02-09,Tram,Route_1,14:54,16:25,79,Station_15,Station_14,15
2023-02-09,Bus,Route_8,15:51,16:42,86,Station_13,Station_2,5
2023-02-09,Tram,Route_10,05:34,06:44,74,Station_16,Station_15,11
2023-02-09,Train,Route_1,22:54,24:52,84,Station_3,Station_19,6
2023-02-09,Metro,Route_7,06:07,08:07,28,Station_5,Station_6,4
2023-02-09,Tram,Route_2,10:50,11:56,53,Station_12,Station_10,4
2023-02-09,Bus,Route_6,19:13,20:26,39,Station_12,Station_20,2
2023-02-09,Bus,Route_1,20:56,21:12,63,Station_14,Station_11,6
2023-02-10,Metro,Route_5,18:10,19:57,33,Station_7,Station_13,10
2023-02-10,Tram,Route_10,19:43,20:24,9,Station_18,Station_2,3
2023-02-10,Bus,Route_4,18:25,19:16,77,Station_15,Station_8,2
2023-02-10,Metro,Route_9,10:52,12:26,23,Station_10,Station_8,14
2023-02-10,Train,Route_1,06:30,08:35,65,Station_13,Station_7,8
2023-02-10,Tram,Route_9,22:39,23:13,41,Station_19,Station_20,7
2023-02-10,Train,Route_2,13:31,15:14,21,Station_4,Station_15,11
2023-02-10,Bus,Route_8,07:25,09:29,83,Station_1,Station_15,6
2023-02-10,Tram,Route_8,22:47,23:58,79,Station_17,Station_6,0
2023-02-10,Metro,Route_7,12:49,13:09,50,Station_11,Station_17,4
2023-02-10,Metro,Route_9,15:57,18:02,5,Station_16,Station_12,6
2023-02-10,Train,Route_8,17:56,19:48,60,Station_5,Station_4,11
2023-02-10,Metro,Route_1,13:39,15:19,57,Station_2,Station_4,8
2023-02-10,Tram,Route_5,08:49,10:57,57,Station_18,Station_12,14
2023-02-10,Bus,Route_1,22:12,24:15,85,Station_8,Station_15,7
2023-02-10,Bus,Route_9,09:11,09:29,81,Station_3,Station_9,7
2023-02-10,Tram,Route_8,21:55,22:42,4,Station_18,Station_19,3
2023-02-10,Bus,Route_4,12:50,13:14,23,Station_1,Station_18,12
2023-02-10,Bus,Route_3,20:26,22:22,77,Station_14,Station_14,11
2023-02-10,Metro,Route_3,18:54,20:43,63,Station_4,Station_6,5
2023-02-10,Metro,Route_2,11:03,12:48,79,Station_20,Station_5,7
2023-02-10,Tram,Route_8,09:11,11:19,69,Station_16,Station_4,8
2023-02-10,Train,Route_10,15:12,16:58,44,Station_17,Station_6,3
2023-02-10,Bus,Route_4,05:37,06:39,12,Station_2,Station_2,3
2023-02-10,Bus,Route_4,03:50,05:37,64,Station_20,Station_11,6
2023-02-10,Bus,Route_9,14:56,15:51,74,Station_14,Station_7,1
2023-02-10,Metro,Route_5,05:06,06:55,83,Station_5,Station_3,11
2023-02-10,Bus,Route_10,07:03,07:49,69,Station_17,Station_8,5
2023-02-10,Bus,Route_4,08:58,09:18,41,Station_6,Station_20,10
2023-02-10,Tram,Route_5,07:41,08:45,94,Station_18,Station_20,0
2023-02-10,Bus,Route_3,17:37,17:52,79,Station_18,Station_15,12
2023-02-10,Metro,Route_4,08:14,08:53,7,Station_7,Station_15,3
2023-02-11,Bus,Route_5,11:16,11:57,25,Station_16,Station_18,4
2023-02-11,Train,Route_2,19:52,20:36,51,Station_2,Station_2,3
2023-02-11,Bus,Route_3,15:22,15:50,62,Station_11,Station_10,5
2023-02-11,Train,Route_5,16:44,18:33,93,Station_2,Station_8,8
2023-02-11,Metro,Route_7,17:57,18:44,98,Station_15,Station_18,7
2023-02-11,Tram,Route_4,17:49,19:01,7,Station_14,Station_6,4
2023-02-11,Train,Route_6,14:48,15:32,98,Station_9,Station_1,1
2023-02-11,Metro,Route_7,05:27,06:11,79,Station_17,Station_20,14
2023-02-11,Train,Route_9,21:53,23:11,24,Station_13,Station_6,11
2023-02-11,Bus,Route_1,03:29,04:57,27,Station_14,Station_7,4
2023-02-11,Bus,Route_1,10:49,11:26,28,Station_18,Station_20,0
2023-02-11,Train,Route_4,19:37,21:07,85,Station_10,Station_4,12
2023-02-11,Tram,Route_6,06:52,08:14,64,Station_3,Station_5,8
2023-02-11,Train,Route_5,20:51,22:58,26,Station_17,Station_10,8
2023-02-11,Tram,Route_1,17:56,18:55,13,Station_3,Station_10,8
2023-02-11,Bus,Route_4,18:35,20:07,60,Station_6,Station_19,6
2023-02-11,Tram,Route_8,06:45,08:03,76,Station_1,Station_2,12
2023-02-11,Metro,Route_4,07:18,07:26,2,Station_15,Station_12,3
2023-02-11,Tram,Route_5,06:49,07:03,66,Station_1,Station_7,11
2023-02-11,Train,Route_6,09:34,11:33,38,Station_6,Station_3,8
2023-02-11,Train,Route_4,13:41,14:00,7,Station_20,Station_2,3
2023-02-11,Tram,Route_3,08:19,09:09,33,Station_12,Station_14,15
2023-02-11,Tram,Route_10,10:32,12:30,41,Station_3,Station_20,8
2023-02-11,Metro,Route_8,07:19,08:21,25,Station_16,Station_14,12
2023-02-11,Bus,Route_8,11:01,11:47,21,Station_14,Station_12,2
2023-02-11,Bus,Route_10,19:56,21:21,78,Station_10,Station_1,10
2023-02-11,Bus,Route_7,09:43,10:05,42,Station_10,Station_17,4
2023-02-11,Bus,Route_5,05:40,05:52,51,Station_13,Station_4,9
2023-02-11,Tram,Route_4,14:21,16:16,41,Station_4,Station_14,10
2023-02-11,Train,Route_9,18:48,20:38,87,Station_3,Station_3,6
2023-02-11,Tram,Route_8,20:30,21:16,34,Station_3,Station_1,4
2023-02-11,Metro,Route_9,15:17,15:49,94,Station_19,Station_13,2
2023-02-12,Tram,Route_4,07:42,09:35,66,Station_7,Station_3,21
2023-02-12,Tram,Route_6,14:57,16:38,54,Station_9,Station_2,28
2023-02-12,Metro,Route_3,19:05,20:11,51,Station_1,Station_9,61
2023-02-12,Train,Route_5,18:53,20:02,2,Station_9,Station_13,26
2023-02-12,Metro,Route_8,16:20,17:05,52,Station_18,Station_17,23
2023-02-12,Bus,Route_1,22:20,24:23,67,Station_4,Station_16,59
2023-02-12,Tram,Route_4,07:44,09:46,86,Station_3,Station_20,30
2023-02-12,Metro,Route_1,12:19,13:19,26,Station_6,Station_6,46
2023-02-12,Tram,Route_4,20:08,22:13,48,Station_2,Station_8,58
2023-02-12,Metro,Route_10,12:31,14:11,58,Station_3,Station_17,64
2023-02-12,Tram,Route_8,13:05,15:02,40,Station_7,Station_7,43
2023-02-12,Metro,Route_1,21:23,23:56,6,Station_4,Station_16,36
2023-02-12,Bus,Route_3,07:52,10:11,61,Station_17,Station_1,60
2023-02-12,Tram,Route_4,21:11,23:40,29,Station_17,Station_6,61
2023-02-12,Tram,Route_3,08:07,09:30,41,Station_8,Station_5,36
2023-02-12,Tram,Route_9,17:43,19:44,83,Station_17,Station_3,24
